complaint_id,case_id,victim_account,reported_amount_inr,city,state,crime_type,timestamp_min
CMP_007996,CASE_007996,ACC_0032891,66959.8,Delhi,Delhi,PHISHING,130369
CMP_007997,CASE_007997,ACC_0075549,91134.6,Mumbai,Maharashtra,REMOTE_ACCESS,233347
CMP_007998,CASE_007998,ACC_0087726,23548.2,Nagpur,Maharashtra,UPI_FRAUD,118195
CMP_007999,CASE_007999,ACC_0095269,74441.55,Hyderabad,Telangana,REMOTE_ACCESS,143537
CMP_008000,CASE_008000,ACC_0021382,45402.9,Hyderabad,Telangana,UPI_FRAUD,213174
CMP_008001,CASE_008001,ACC_0000598,47993.59,Chennai,Tamil Nadu,REMOTE_ACCESS,190882
CMP_008002,CASE_008002,ACC_0009147,52321.73,Delhi,Delhi,DIGITAL_ARREST,6008
CMP_008003,CASE_008003,ACC_0037387,83042.24,Delhi,Delhi,INVESTMENT_FRAUD,195808
CMP_008004,CASE_008004,ACC_0054784,47540.36,Pune,Maharashtra,UPI_FRAUD,243933
CMP_008005,CASE_008005,ACC_0022536,32567.52,Mumbai,Maharashtra,UPI_FRAUD,7740
CMP_008006,CASE_008006,ACC_0014192,32332.39,Ahmedabad,Gujarat,UPI_FRAUD,10253
CMP_008007,CASE_008007,ACC_0028351,19211.34,Nashik,Maharashtra,UPI_FRAUD,204514
CMP_008008,CASE_008008,ACC_0021591,52562.67,Chennai,Tamil Nadu,UPI_FRAUD,36424
CMP_008009,CASE_008009,ACC_0012764,14467.14,Mumbai,Maharashtra,REMOTE_ACCESS,146256
CMP_008010,CASE_008010,ACC_0038676,40863.35,Chennai,Tamil Nadu,REMOTE_ACCESS,180254
CMP_008011,CASE_008011,ACC_0083022,46572.54,Ahmedabad,Gujarat,PHISHING,225531
CMP_008012,CASE_008012,ACC_0032817,250352.2,Bengaluru,Karnataka,JOB_FRAUD,186942
CMP_008013,CASE_008013,ACC_0052197,37249.65,Pune,Maharashtra,JOB_FRAUD,188845
CMP_008014,CASE_008014,ACC_0019876,22848.5,Nagpur,Maharashtra,JOB_FRAUD,132938
CMP_008015,CASE_008015,ACC_0026757,26031.47,Mumbai,Maharashtra,INVESTMENT_FRAUD,4901
CMP_008016,CASE_008016,ACC_0028008,172621.72,Kolkata,West Bengal,PHISHING,31723
CMP_008017,CASE_008017,ACC_0078305,279278.34,Kolkata,West Bengal,INVESTMENT_FRAUD,5818
CMP_008018,CASE_008018,ACC_0007204,31768.43,Mumbai,Maharashtra,ROMANCE_FRAUD,166751
CMP_008019,CASE_008019,ACC_0075791,26723.71,Chennai,Tamil Nadu,PHISHING,73484
CMP_008020,CASE_008020,ACC_0033090,55801.42,Nagpur,Maharashtra,UPI_FRAUD,242276
CMP_008021,CASE_008021,ACC_0020737,12975.88,Kolkata,West Bengal,JOB_FRAUD,201019
CMP_008022,CASE_008022,ACC_0075656,38648.1,Chennai,Tamil Nadu,JOB_FRAUD,20880
CMP_008023,CASE_008023,ACC_0064022,102025.46,Nashik,Maharashtra,UPI_FRAUD,177938
CMP_008024,CASE_008024,ACC_0045484,103786.77,Bengaluru,Karnataka,ROMANCE_FRAUD,24585
CMP_008025,CASE_008025,ACC_0086255,67594.92,Pune,Maharashtra,ROMANCE_FRAUD,253990
CMP_008026,CASE_008026,ACC_0060494,130743.62,Bengaluru,Karnataka,JOB_FRAUD,208493
CMP_008027,CASE_008027,ACC_0095756,147971.16,Bengaluru,Karnataka,UPI_FRAUD,140534
CMP_008028,CASE_008028,ACC_0015607,34746.05,Bengaluru,Karnataka,PHISHING,81504
CMP_008029,CASE_008029,ACC_0094225,342246.28,Nashik,Maharashtra,INVESTMENT_FRAUD,177056
CMP_008030,CASE_008030,ACC_0025142,175621.32,Mumbai,Maharashtra,ROMANCE_FRAUD,49766
CMP_008031,CASE_008031,ACC_0042585,112711.88,Ahmedabad,Gujarat,PHISHING,94004
CMP_008032,CASE_008032,ACC_0033719,16337.01,Ahmedabad,Gujarat,JOB_FRAUD,153747
CMP_008033,CASE_008033,ACC_0073763,584998.09,Ahmedabad,Gujarat,DIGITAL_ARREST,85651
CMP_008034,CASE_008034,ACC_0086315,78347.82,Mumbai,Maharashtra,JOB_FRAUD,228409
CMP_008035,CASE_008035,ACC_0096911,42251.81,Mumbai,Maharashtra,ROMANCE_FRAUD,207389
CMP_008036,CASE_008036,ACC_0099325,75427.91,Delhi,Delhi,DIGITAL_ARREST,93856
CMP_008037,CASE_008037,ACC_0057441,57054.12,Nashik,Maharashtra,UPI_FRAUD,72683
CMP_008038,CASE_008038,ACC_0044915,6096.89,Kolkata,West Bengal,REMOTE_ACCESS,96821
CMP_008039,CASE_008039,ACC_0053502,23715.07,Ahmedabad,Gujarat,PHISHING,141806
CMP_008040,CASE_008040,ACC_0000860,175487.31,Bengaluru,Karnataka,INVESTMENT_FRAUD,206112
CMP_008041,CASE_008041,ACC_0081509,43836.33,Hyderabad,Telangana,INVESTMENT_FRAUD,31867
CMP_008042,CASE_008042,ACC_0011167,10336.67,Pune,Maharashtra,REMOTE_ACCESS,10634
CMP_008043,CASE_008043,ACC_0074552,37255.3,Nagpur,Maharashtra,UPI_FRAUD,229549
CMP_008044,CASE_008044,ACC_0020730,46710.36,Mumbai,Maharashtra,REMOTE_ACCESS,70310
CMP_008045,CASE_008045,ACC_0089082,19697.04,Chennai,Tamil Nadu,DIGITAL_ARREST,166060
CMP_008046,CASE_008046,ACC_0002120,60229.82,Nagpur,Maharashtra,JOB_FRAUD,175836
CMP_008047,CASE_008047,ACC_0055675,37104.99,Ahmedabad,Gujarat,ROMANCE_FRAUD,48261
CMP_008048,CASE_008048,ACC_0015057,46610.62,Ahmedabad,Gujarat,DIGITAL_ARREST,42647
CMP_008049,CASE_008049,ACC_0026382,198040.47,Pune,Maharashtra,ROMANCE_FRAUD,51829
CMP_008050,CASE_008050,ACC_0004168,13002.52,Mumbai,Maharashtra,JOB_FRAUD,113817
CMP_008051,CASE_008051,ACC_0098642,23822.26,Delhi,Delhi,UPI_FRAUD,100984
CMP_008052,CASE_008052,ACC_0098079,35405.52,Nashik,Maharashtra,JOB_FRAUD,232598
CMP_008053,CASE_008053,ACC_0022300,15848.52,Nashik,Maharashtra,JOB_FRAUD,223652
CMP_008054,CASE_008054,ACC_0079966,68538.25,Mumbai,Maharashtra,JOB_FRAUD,214372
CMP_008055,CASE_008055,ACC_0061530,21747.04,Hyderabad,Telangana,UPI_FRAUD,225992
CMP_008056,CASE_008056,ACC_0064434,72493.27,Delhi,Delhi,DIGITAL_ARREST,75071
CMP_008057,CASE_008057,ACC_0062881,96203.24,Chennai,Tamil Nadu,JOB_FRAUD,32881
CMP_008058,CASE_008058,ACC_0027598,30090.43,Kolkata,West Bengal,PHISHING,89041
CMP_008059,CASE_008059,ACC_0069048,136120.55,Kolkata,West Bengal,PHISHING,116800
CMP_008060,CASE_008060,ACC_0076881,4550.34,Mumbai,Maharashtra,DIGITAL_ARREST,79309
CMP_008061,CASE_008061,ACC_0048027,21250.63,Nashik,Maharashtra,ROMANCE_FRAUD,38448
CMP_008062,CASE_008062,ACC_0099633,30633.32,Nashik,Maharashtra,INVESTMENT_FRAUD,190927
CMP_008063,CASE_008063,ACC_0092903,63755.26,Nashik,Maharashtra,PHISHING,92827
CMP_008064,CASE_008064,ACC_0028373,603964.47,Nashik,Maharashtra,JOB_FRAUD,62725
CMP_008065,CASE_008065,ACC_0028423,62644.01,Chennai,Tamil Nadu,REMOTE_ACCESS,39244
CMP_008066,CASE_008066,ACC_0022945,46453.56,Kolkata,West Bengal,UPI_FRAUD,186774
CMP_008067,CASE_008067,ACC_0012223,75281.81,Chennai,Tamil Nadu,DIGITAL_ARREST,60256
CMP_008068,CASE_008068,ACC_0095218,36264.83,Hyderabad,Telangana,UPI_FRAUD,154554
CMP_008069,CASE_008069,ACC_0000498,35350.07,Delhi,Delhi,INVESTMENT_FRAUD,14397
CMP_008070,CASE_008070,ACC_0065230,33192.77,Nagpur,Maharashtra,DIGITAL_ARREST,183355
CMP_008071,CASE_008071,ACC_0083199,67250.62,Mumbai,Maharashtra,JOB_FRAUD,126735
CMP_008072,CASE_008072,ACC_0001430,176406.94,Nashik,Maharashtra,UPI_FRAUD,43111
CMP_008073,CASE_008073,ACC_0044548,19988.29,Nashik,Maharashtra,REMOTE_ACCESS,48003
CMP_008074,CASE_008074,ACC_0093799,12163.34,Nagpur,Maharashtra,ROMANCE_FRAUD,195483
CMP_008075,CASE_008075,ACC_0006390,389779.66,Ahmedabad,Gujarat,DIGITAL_ARREST,170450
CMP_008076,CASE_008076,ACC_0020363,12832.34,Pune,Maharashtra,UPI_FRAUD,221765
CMP_008077,CASE_008077,ACC_0045367,11611.15,Ahmedabad,Gujarat,REMOTE_ACCESS,184912
CMP_008078,CASE_008078,ACC_0027222,330514.76,Hyderabad,Telangana,REMOTE_ACCESS,52645
CMP_008079,CASE_008079,ACC_0097207,45313.79,Pune,Maharashtra,INVESTMENT_FRAUD,74637
CMP_008080,CASE_008080,ACC_0086974,36874.79,Mumbai,Maharashtra,INVESTMENT_FRAUD,224343
CMP_008081,CASE_008081,ACC_0040794,16693.4,Hyderabad,Telangana,UPI_FRAUD,194143
CMP_008082,CASE_008082,ACC_0032208,5473.53,Nagpur,Maharashtra,UPI_FRAUD,219220
CMP_008083,CASE_008083,ACC_0063416,16650.45,Kolkata,West Bengal,REMOTE_ACCESS,144198
CMP_008084,CASE_008084,ACC_0045800,44844.58,Kolkata,West Bengal,DIGITAL_ARREST,86368
CMP_008085,CASE_008085,ACC_0072750,22735.21,Ahmedabad,Gujarat,PHISHING,137199
CMP_008086,CASE_008086,ACC_0016616,387965.53,Kolkata,West Bengal,JOB_FRAUD,14165
CMP_008087,CASE_008087,ACC_0032413,27453.98,Pune,Maharashtra,ROMANCE_FRAUD,24348
CMP_008088,CASE_008088,ACC_0089896,12638.68,Delhi,Delhi,UPI_FRAUD,254510
CMP_008089,CASE_008089,ACC_0007297,140170.27,Mumbai,Maharashtra,ROMANCE_FRAUD,83118
CMP_008090,CASE_008090,ACC_0081648,36068.04,Nashik,Maharashtra,DIGITAL_ARREST,77450
CMP_008091,CASE_008091,ACC_0076157,106192.14,Chennai,Tamil Nadu,PHISHING,153537
CMP_008092,CASE_008092,ACC_0006529,6323.76,Nagpur,Maharashtra,DIGITAL_ARREST,134093
CMP_008093,CASE_008093,ACC_0066600,9457.98,Ahmedabad,Gujarat,UPI_FRAUD,160142
CMP_008094,CASE_008094,ACC_0084650,31327.08,Chennai,Tamil Nadu,PHISHING,125952
CMP_008095,CASE_008095,ACC_0053513,3914.12,Delhi,Delhi,JOB_FRAUD,159251
CMP_008096,CASE_008096,ACC_0047603,36635.24,Chennai,Tamil Nadu,JOB_FRAUD,159397
CMP_008097,CASE_008097,ACC_0092510,33710.66,Chennai,Tamil Nadu,REMOTE_ACCESS,258728
CMP_008098,CASE_008098,ACC_0009377,13653.11,Pune,Maharashtra,INVESTMENT_FRAUD,207293
CMP_008099,CASE_008099,ACC_0058396,214820.85,Nagpur,Maharashtra,UPI_FRAUD,249432
CMP_008100,CASE_008100,ACC_0002965,85630.09,Chennai,Tamil Nadu,INVESTMENT_FRAUD,138097
CMP_008101,CASE_008101,ACC_0073446,33789.18,Kolkata,West Bengal,JOB_FRAUD,224809
CMP_008102,CASE_008102,ACC_0031931,9726.05,Mumbai,Maharashtra,INVESTMENT_FRAUD,94265
CMP_008103,CASE_008103,ACC_0029162,3000000.0,Hyderabad,Telangana,REMOTE_ACCESS,236328
CMP_008104,CASE_008104,ACC_0045897,189786.07,Mumbai,Maharashtra,INVESTMENT_FRAUD,58976
CMP_008105,CASE_008105,ACC_0049601,130664.75,Nagpur,Maharashtra,DIGITAL_ARREST,234690
CMP_008106,CASE_008106,ACC_0042917,79827.42,Chennai,Tamil Nadu,ROMANCE_FRAUD,186621
CMP_008107,CASE_008107,ACC_0019712,3000.0,Hyderabad,Telangana,JOB_FRAUD,112776
CMP_008108,CASE_008108,ACC_0045933,89189.22,Chennai,Tamil Nadu,DIGITAL_ARREST,38438
CMP_008109,CASE_008109,ACC_0055916,16614.05,Nagpur,Maharashtra,REMOTE_ACCESS,8642
CMP_008110,CASE_008110,ACC_0026787,65135.71,Nashik,Maharashtra,ROMANCE_FRAUD,60990
CMP_008111,CASE_008111,ACC_0025191,11482.46,Nagpur,Maharashtra,ROMANCE_FRAUD,200557
CMP_008112,CASE_008112,ACC_0006354,30362.7,Ahmedabad,Gujarat,PHISHING,237130
CMP_008113,CASE_008113,ACC_0062814,503922.24,Ahmedabad,Gujarat,REMOTE_ACCESS,144251
CMP_008114,CASE_008114,ACC_0045722,36635.01,Nagpur,Maharashtra,PHISHING,243331
CMP_008115,CASE_008115,ACC_0004487,126200.99,Nagpur,Maharashtra,DIGITAL_ARREST,82370
CMP_008116,CASE_008116,ACC_0062655,23014.28,Pune,Maharashtra,INVESTMENT_FRAUD,69130
CMP_008117,CASE_008117,ACC_0008445,44059.22,Nashik,Maharashtra,JOB_FRAUD,96516
CMP_008118,CASE_008118,ACC_0039829,151217.5,Nagpur,Maharashtra,REMOTE_ACCESS,88346
CMP_008119,CASE_008119,ACC_0005617,54229.94,Bengaluru,Karnataka,UPI_FRAUD,171705
CMP_008120,CASE_008120,ACC_0002981,47987.05,Chennai,Tamil Nadu,INVESTMENT_FRAUD,149415
CMP_008121,CASE_008121,ACC_0091032,27557.13,Hyderabad,Telangana,JOB_FRAUD,41321
CMP_008122,CASE_008122,ACC_0068753,8342.55,Hyderabad,Telangana,INVESTMENT_FRAUD,172090
CMP_008123,CASE_008123,ACC_0015604,148185.03,Nagpur,Maharashtra,JOB_FRAUD,137975
CMP_008124,CASE_008124,ACC_0084302,1255702.32,Bengaluru,Karnataka,DIGITAL_ARREST,5715
CMP_008125,CASE_008125,ACC_0054309,36648.73,Nagpur,Maharashtra,JOB_FRAUD,17872
CMP_008126,CASE_008126,ACC_0075198,392564.54,Nashik,Maharashtra,DIGITAL_ARREST,180
CMP_008127,CASE_008127,ACC_0088388,45890.51,Mumbai,Maharashtra,JOB_FRAUD,212423
CMP_008128,CASE_008128,ACC_0057138,25323.49,Pune,Maharashtra,DIGITAL_ARREST,89451
CMP_008129,CASE_008129,ACC_0056325,9967.87,Mumbai,Maharashtra,ROMANCE_FRAUD,212881
CMP_008130,CASE_008130,ACC_0018032,12444.1,Hyderabad,Telangana,PHISHING,16196
CMP_008131,CASE_008131,ACC_0059197,38457.2,Ahmedabad,Gujarat,DIGITAL_ARREST,93865
CMP_008132,CASE_008132,ACC_0090295,90710.14,Chennai,Tamil Nadu,UPI_FRAUD,73326
CMP_008133,CASE_008133,ACC_0091074,19545.41,Chennai,Tamil Nadu,INVESTMENT_FRAUD,237835
CMP_008134,CASE_008134,ACC_0060812,6590.73,Nagpur,Maharashtra,ROMANCE_FRAUD,198050
CMP_008135,CASE_008135,ACC_0054015,103347.44,Delhi,Delhi,UPI_FRAUD,23604
CMP_008136,CASE_008136,ACC_0079412,46367.68,Ahmedabad,Gujarat,INVESTMENT_FRAUD,79019
CMP_008137,CASE_008137,ACC_0044821,45467.44,Delhi,Delhi,UPI_FRAUD,36222
CMP_008138,CASE_008138,ACC_0034143,44147.85,Ahmedabad,Gujarat,REMOTE_ACCESS,80519
CMP_008139,CASE_008139,ACC_0001935,31797.1,Delhi,Delhi,INVESTMENT_FRAUD,65891
CMP_008140,CASE_008140,ACC_0070828,124700.01,Delhi,Delhi,INVESTMENT_FRAUD,72358
CMP_008141,CASE_008141,ACC_0046739,42374.24,Bengaluru,Karnataka,DIGITAL_ARREST,6487
CMP_008142,CASE_008142,ACC_0088696,29386.19,Kolkata,West Bengal,INVESTMENT_FRAUD,129758
CMP_008143,CASE_008143,ACC_0036467,5962.91,Nagpur,Maharashtra,ROMANCE_FRAUD,229854
CMP_008144,CASE_008144,ACC_0037387,106018.53,Nashik,Maharashtra,INVESTMENT_FRAUD,160986
CMP_008145,CASE_008145,ACC_0098458,201819.21,Mumbai,Maharashtra,REMOTE_ACCESS,154051
CMP_008146,CASE_008146,ACC_0081354,105095.94,Pune,Maharashtra,ROMANCE_FRAUD,157024
CMP_008147,CASE_008147,ACC_0022415,55545.94,Pune,Maharashtra,INVESTMENT_FRAUD,59278
CMP_008148,CASE_008148,ACC_0064583,44727.6,Mumbai,Maharashtra,PHISHING,103676
CMP_008149,CASE_008149,ACC_0076771,11440.4,Mumbai,Maharashtra,INVESTMENT_FRAUD,58865
CMP_008150,CASE_008150,ACC_0011861,14172.51,Bengaluru,Karnataka,REMOTE_ACCESS,302
CMP_008151,CASE_008151,ACC_0074623,176779.88,Nashik,Maharashtra,DIGITAL_ARREST,243471
CMP_008152,CASE_008152,ACC_0004193,9284.01,Chennai,Tamil Nadu,ROMANCE_FRAUD,205888
CMP_008153,CASE_008153,ACC_0050373,67266.85,Pune,Maharashtra,ROMANCE_FRAUD,124169
CMP_008154,CASE_008154,ACC_0015055,23678.35,Kolkata,West Bengal,PHISHING,240814
CMP_008155,CASE_008155,ACC_0044739,241163.76,Mumbai,Maharashtra,REMOTE_ACCESS,143950
CMP_008156,CASE_008156,ACC_0088123,6921.78,Chennai,Tamil Nadu,REMOTE_ACCESS,233990
CMP_008157,CASE_008157,ACC_0056104,106411.28,Hyderabad,Telangana,PHISHING,100146
CMP_008158,CASE_008158,ACC_0057596,23831.1,Kolkata,West Bengal,UPI_FRAUD,45921
CMP_008159,CASE_008159,ACC_0022415,60089.35,Nagpur,Maharashtra,PHISHING,204198
CMP_008160,CASE_008160,ACC_0018612,11812.38,Delhi,Delhi,INVESTMENT_FRAUD,12304
CMP_008161,CASE_008161,ACC_0086949,11543.32,Delhi,Delhi,INVESTMENT_FRAUD,65972
CMP_008162,CASE_008162,ACC_0064664,147986.94,Delhi,Delhi,UPI_FRAUD,74186
CMP_008163,CASE_008163,ACC_0045763,3000.0,Ahmedabad,Gujarat,INVESTMENT_FRAUD,165482
CMP_008164,CASE_008164,ACC_0075095,8573.54,Nagpur,Maharashtra,DIGITAL_ARREST,239053
CMP_008165,CASE_008165,ACC_0070783,42580.22,Mumbai,Maharashtra,JOB_FRAUD,201682
CMP_008166,CASE_008166,ACC_0051368,3474.67,Ahmedabad,Gujarat,UPI_FRAUD,253586
CMP_008167,CASE_008167,ACC_0025499,54535.84,Kolkata,West Bengal,UPI_FRAUD,83135
CMP_008168,CASE_008168,ACC_0058075,38215.96,Nashik,Maharashtra,REMOTE_ACCESS,9042
CMP_008169,CASE_008169,ACC_0064449,21175.97,Pune,Maharashtra,JOB_FRAUD,246244
CMP_008170,CASE_008170,ACC_0057979,44728.37,Chennai,Tamil Nadu,ROMANCE_FRAUD,148592
CMP_008171,CASE_008171,ACC_0083208,60162.55,Mumbai,Maharashtra,PHISHING,158549
CMP_008172,CASE_008172,ACC_0089590,186286.99,Chennai,Tamil Nadu,REMOTE_ACCESS,4608
CMP_008173,CASE_008173,ACC_0026750,36157.07,Mumbai,Maharashtra,UPI_FRAUD,233150
CMP_008174,CASE_008174,ACC_0083742,420060.67,Chennai,Tamil Nadu,JOB_FRAUD,139865
CMP_008175,CASE_008175,ACC_0085640,8595.25,Mumbai,Maharashtra,INVESTMENT_FRAUD,157725
CMP_008176,CASE_008176,ACC_0075479,25747.22,Chennai,Tamil Nadu,ROMANCE_FRAUD,23541
CMP_008177,CASE_008177,ACC_0045326,136535.35,Hyderabad,Telangana,JOB_FRAUD,77555
CMP_008178,CASE_008178,ACC_0003188,35392.46,Hyderabad,Telangana,DIGITAL_ARREST,211041
CMP_008179,CASE_008179,ACC_0035203,128232.98,Hyderabad,Telangana,DIGITAL_ARREST,123139
CMP_008180,CASE_008180,ACC_0096380,64042.81,Ahmedabad,Gujarat,INVESTMENT_FRAUD,115118
CMP_008181,CASE_008181,ACC_0059596,252812.62,Kolkata,West Bengal,JOB_FRAUD,133316
CMP_008182,CASE_008182,ACC_0033198,23345.99,Hyderabad,Telangana,PHISHING,56008
CMP_008183,CASE_008183,ACC_0041198,33550.0,Nagpur,Maharashtra,PHISHING,86586
CMP_008184,CASE_008184,ACC_0044647,10662.12,Chennai,Tamil Nadu,JOB_FRAUD,174191
CMP_008185,CASE_008185,ACC_0020834,15706.09,Chennai,Tamil Nadu,INVESTMENT_FRAUD,30108
CMP_008186,CASE_008186,ACC_0002123,81802.52,Nashik,Maharashtra,PHISHING,201896
CMP_008187,CASE_008187,ACC_0006516,36568.53,Nagpur,Maharashtra,JOB_FRAUD,192054
CMP_008188,CASE_008188,ACC_0087467,29426.73,Nashik,Maharashtra,REMOTE_ACCESS,94248
CMP_008189,CASE_008189,ACC_0049902,7588.34,Kolkata,West Bengal,INVESTMENT_FRAUD,13326
CMP_008190,CASE_008190,ACC_0020559,114827.86,Bengaluru,Karnataka,DIGITAL_ARREST,221611
CMP_008191,CASE_008191,ACC_0004342,149926.25,Nagpur,Maharashtra,UPI_FRAUD,147153
CMP_008192,CASE_008192,ACC_0048773,369915.36,Hyderabad,Telangana,PHISHING,124896
CMP_008193,CASE_008193,ACC_0054947,17841.77,Nagpur,Maharashtra,INVESTMENT_FRAUD,177324
CMP_008194,CASE_008194,ACC_0035472,6424.48,Kolkata,West Bengal,PHISHING,75690
CMP_008195,CASE_008195,ACC_0024068,117470.79,Bengaluru,Karnataka,JOB_FRAUD,194536
CMP_008196,CASE_008196,ACC_0037403,44740.56,Chennai,Tamil Nadu,JOB_FRAUD,86331
CMP_008197,CASE_008197,ACC_0029586,117833.91,Nashik,Maharashtra,UPI_FRAUD,162186
CMP_008198,CASE_008198,ACC_0019789,4467.1,Chennai,Tamil Nadu,DIGITAL_ARREST,89294
CMP_008199,CASE_008199,ACC_0061920,282154.55,Hyderabad,Telangana,INVESTMENT_FRAUD,33272
CMP_008200,CASE_008200,ACC_0057191,53682.04,Ahmedabad,Gujarat,PHISHING,29664
CMP_008201,CASE_008201,ACC_0095915,22252.78,Delhi,Delhi,JOB_FRAUD,24283
CMP_008202,CASE_008202,ACC_0035331,48797.59,Chennai,Tamil Nadu,PHISHING,172583
CMP_008203,CASE_008203,ACC_0039743,18022.12,Mumbai,Maharashtra,UPI_FRAUD,194734
CMP_008204,CASE_008204,ACC_0067512,98010.48,Nashik,Maharashtra,ROMANCE_FRAUD,165173
CMP_008205,CASE_008205,ACC_0001499,9969.32,Hyderabad,Telangana,JOB_FRAUD,70378
CMP_008206,CASE_008206,ACC_0037610,23400.58,Ahmedabad,Gujarat,PHISHING,70964
CMP_008207,CASE_008207,ACC_0026065,38276.55,Nashik,Maharashtra,JOB_FRAUD,122390
CMP_008208,CASE_008208,ACC_0023690,48958.4,Pune,Maharashtra,JOB_FRAUD,127160
CMP_008209,CASE_008209,ACC_0082005,20601.03,Ahmedabad,Gujarat,UPI_FRAUD,203434
CMP_008210,CASE_008210,ACC_0065529,171047.53,Chennai,Tamil Nadu,UPI_FRAUD,11984
CMP_008211,CASE_008211,ACC_0039192,8281.67,Nagpur,Maharashtra,INVESTMENT_FRAUD,60340
CMP_008212,CASE_008212,ACC_0008387,380840.72,Nagpur,Maharashtra,PHISHING,249939
CMP_008213,CASE_008213,ACC_0045189,33434.77,Kolkata,West Bengal,JOB_FRAUD,9635
CMP_008214,CASE_008214,ACC_0057363,133793.49,Nashik,Maharashtra,UPI_FRAUD,52063
CMP_008215,CASE_008215,ACC_0075325,11886.74,Ahmedabad,Gujarat,JOB_FRAUD,105015
CMP_008216,CASE_008216,ACC_0027831,6633.01,Chennai,Tamil Nadu,INVESTMENT_FRAUD,86904
CMP_008217,CASE_008217,ACC_0010228,120996.03,Delhi,Delhi,INVESTMENT_FRAUD,152746
CMP_008218,CASE_008218,ACC_0025654,38183.9,Pune,Maharashtra,INVESTMENT_FRAUD,87294
CMP_008219,CASE_008219,ACC_0034457,247975.23,Kolkata,West Bengal,REMOTE_ACCESS,52948
CMP_008220,CASE_008220,ACC_0026875,5652.35,Nashik,Maharashtra,PHISHING,39165
CMP_008221,CASE_008221,ACC_0089473,27916.88,Pune,Maharashtra,ROMANCE_FRAUD,140826
CMP_008222,CASE_008222,ACC_0068681,37813.55,Hyderabad,Telangana,INVESTMENT_FRAUD,210855
CMP_008223,CASE_008223,ACC_0001747,14268.02,Hyderabad,Telangana,ROMANCE_FRAUD,102696
CMP_008224,CASE_008224,ACC_0062758,25072.51,Pune,Maharashtra,JOB_FRAUD,203417
CMP_008225,CASE_008225,ACC_0033618,38595.02,Chennai,Tamil Nadu,JOB_FRAUD,41105
CMP_008226,CASE_008226,ACC_0048179,28107.91,Nashik,Maharashtra,UPI_FRAUD,50152
CMP_008227,CASE_008227,ACC_0057123,20508.7,Ahmedabad,Gujarat,REMOTE_ACCESS,123266
CMP_008228,CASE_008228,ACC_0000552,23996.41,Bengaluru,Karnataka,UPI_FRAUD,166293
CMP_008229,CASE_008229,ACC_0092884,29460.0,Chennai,Tamil Nadu,INVESTMENT_FRAUD,255711
CMP_008230,CASE_008230,ACC_0090640,38878.84,Hyderabad,Telangana,ROMANCE_FRAUD,110266
CMP_008231,CASE_008231,ACC_0010705,426849.79,Pune,Maharashtra,PHISHING,185880
CMP_008232,CASE_008232,ACC_0012007,13460.27,Chennai,Tamil Nadu,ROMANCE_FRAUD,161002
CMP_008233,CASE_008233,ACC_0022272,104403.94,Mumbai,Maharashtra,PHISHING,122734
CMP_008234,CASE_008234,ACC_0009511,705598.72,Kolkata,West Bengal,JOB_FRAUD,27836
CMP_008235,CASE_008235,ACC_0098049,1468235.83,Ahmedabad,Gujarat,INVESTMENT_FRAUD,102650
CMP_008236,CASE_008236,ACC_0028467,489800.1,Kolkata,West Bengal,REMOTE_ACCESS,201260
CMP_008237,CASE_008237,ACC_0020177,71056.09,Ahmedabad,Gujarat,REMOTE_ACCESS,214488
CMP_008238,CASE_008238,ACC_0040306,3000000.0,Bengaluru,Karnataka,DIGITAL_ARREST,244151
CMP_008239,CASE_008239,ACC_0093658,40713.31,Bengaluru,Karnataka,DIGITAL_ARREST,40515
CMP_008240,CASE_008240,ACC_0084831,44092.47,Nagpur,Maharashtra,PHISHING,130384
CMP_008241,CASE_008241,ACC_0066709,61078.18,Nashik,Maharashtra,PHISHING,239840
CMP_008242,CASE_008242,ACC_0084948,14412.24,Mumbai,Maharashtra,REMOTE_ACCESS,114654
CMP_008243,CASE_008243,ACC_0086568,171522.7,Chennai,Tamil Nadu,DIGITAL_ARREST,252004
CMP_008244,CASE_008244,ACC_0081706,116665.92,Nagpur,Maharashtra,DIGITAL_ARREST,198263
CMP_008245,CASE_008245,ACC_0066697,76046.9,Ahmedabad,Gujarat,JOB_FRAUD,190246
CMP_008246,CASE_008246,ACC_0094990,12454.48,Chennai,Tamil Nadu,REMOTE_ACCESS,70540
CMP_008247,CASE_008247,ACC_0024958,108641.65,Hyderabad,Telangana,INVESTMENT_FRAUD,243271
CMP_008248,CASE_008248,ACC_0033244,325676.31,Kolkata,West Bengal,INVESTMENT_FRAUD,210202
CMP_008249,CASE_008249,ACC_0099328,285629.91,Nagpur,Maharashtra,UPI_FRAUD,191346
CMP_008250,CASE_008250,ACC_0011792,156827.44,Mumbai,Maharashtra,UPI_FRAUD,213722
CMP_008251,CASE_008251,ACC_0019133,14250.72,Hyderabad,Telangana,INVESTMENT_FRAUD,11046
CMP_008252,CASE_008252,ACC_0086409,53477.07,Chennai,Tamil Nadu,UPI_FRAUD,62247
CMP_008253,CASE_008253,ACC_0057563,17547.31,Chennai,Tamil Nadu,REMOTE_ACCESS,86048
CMP_008254,CASE_008254,ACC_0009107,82721.48,Nashik,Maharashtra,REMOTE_ACCESS,162984
CMP_008255,CASE_008255,ACC_0015046,34289.75,Hyderabad,Telangana,PHISHING,59896
