account_id,bank_id,city,state,account_age_days,account_type,customer_segment
ACC_0097429,BANK_12,Hyderabad,Telangana,1051,savings,retail
ACC_0097430,BANK_12,Mumbai,Maharashtra,405,savings,retail
ACC_0097431,BANK_14,Hyderabad,Telangana,3639,savings,retail
ACC_0097432,BANK_15,Nagpur,Maharashtra,1058,savings,retail
ACC_0097433,BANK_14,Nagpur,Maharashtra,2694,savings,retail
ACC_0097434,BANK_01,Delhi,Delhi,3458,savings,retail
ACC_0097435,BANK_08,Nashik,Maharashtra,2091,savings,retail
ACC_0097436,BANK_10,Ahmedabad,Gujarat,1109,savings,retail
ACC_0097437,BANK_15,Delhi,Delhi,2179,savings,retail
ACC_0097438,BANK_10,Nagpur,Maharashtra,1620,savings,retail
ACC_0097439,BANK_09,Chennai,Tamil Nadu,288,savings,retail
ACC_0097440,BANK_07,Hyderabad,Telangana,740,savings,retail
ACC_0097441,BANK_09,Kolkata,West Bengal,183,savings,retail
ACC_0097442,BANK_01,Chennai,Tamil Nadu,241,savings,small_business
ACC_0097443,BANK_06,Bengaluru,Karnataka,2214,savings,retail
ACC_0097444,BANK_15,Kolkata,West Bengal,423,savings,retail
ACC_0097445,BANK_15,Chennai,Tamil Nadu,471,savings,retail
ACC_0097446,BANK_13,Ahmedabad,Gujarat,1475,savings,small_business
ACC_0097447,BANK_02,Nashik,Maharashtra,1150,savings,retail
ACC_0097448,BANK_10,Hyderabad,Telangana,160,savings,retail
ACC_0097449,BANK_13,Hyderabad,Telangana,1489,savings,retail
ACC_0097450,BANK_09,Chennai,Tamil Nadu,465,savings,retail
ACC_0097451,BANK_12,Chennai,Tamil Nadu,238,savings,other
ACC_0097452,BANK_04,Nashik,Maharashtra,326,current,retail
ACC_0097453,BANK_02,Pune,Maharashtra,254,savings,retail
ACC_0097454,BANK_15,Hyderabad,Telangana,773,savings,retail
ACC_0097455,BANK_04,Pune,Maharashtra,180,current,retail
ACC_0097456,BANK_12,Kolkata,West Bengal,1754,savings,small_business
ACC_0097457,BANK_09,Bengaluru,Karnataka,1030,savings,merchant
ACC_0097458,BANK_14,Delhi,Delhi,103,savings,retail
ACC_0097459,BANK_09,Pune,Maharashtra,452,savings,retail
ACC_0097460,BANK_14,Pune,Maharashtra,601,current,merchant
ACC_0097461,BANK_06,Ahmedabad,Gujarat,478,current,merchant
ACC_0097462,BANK_13,Ahmedabad,Gujarat,501,current,retail
ACC_0097463,BANK_01,Delhi,Delhi,1613,savings,retail
ACC_0097464,BANK_11,Ahmedabad,Gujarat,757,savings,merchant
ACC_0097465,BANK_13,Kolkata,West Bengal,1580,savings,retail
ACC_0097466,BANK_13,Kolkata,West Bengal,2668,savings,retail
ACC_0097467,BANK_02,Hyderabad,Telangana,464,savings,retail
ACC_0097468,BANK_02,Ahmedabad,Gujarat,913,savings,retail
ACC_0097469,BANK_09,Nashik,Maharashtra,1996,savings,retail
ACC_0097470,BANK_02,Hyderabad,Telangana,1126,savings,retail
ACC_0097471,BANK_03,Hyderabad,Telangana,362,savings,retail
ACC_0097472,BANK_14,Nagpur,Maharashtra,3220,savings,retail
ACC_0097473,BANK_02,Pune,Maharashtra,682,current,merchant
ACC_0097474,BANK_04,Bengaluru,Karnataka,713,savings,retail
ACC_0097475,BANK_15,Kolkata,West Bengal,1566,savings,retail
ACC_0097476,BANK_05,Kolkata,West Bengal,261,savings,retail
ACC_0097477,BANK_06,Chennai,Tamil Nadu,1054,savings,retail
ACC_0097478,BANK_11,Pune,Maharashtra,542,savings,small_business
ACC_0097479,BANK_04,Pune,Maharashtra,1324,savings,retail
ACC_0097480,BANK_11,Pune,Maharashtra,360,savings,small_business
ACC_0097481,BANK_15,Bengaluru,Karnataka,202,savings,small_business
ACC_0097482,BANK_14,Delhi,Delhi,939,savings,small_business
ACC_0097483,BANK_08,Nagpur,Maharashtra,738,savings,retail
ACC_0097484,BANK_14,Hyderabad,Telangana,1162,savings,retail
ACC_0097485,BANK_10,Chennai,Tamil Nadu,668,current,small_business
ACC_0097486,BANK_12,Kolkata,West Bengal,864,savings,retail
ACC_0097487,BANK_01,Ahmedabad,Gujarat,568,savings,retail
ACC_0097488,BANK_12,Delhi,Delhi,175,savings,retail
ACC_0097489,BANK_11,Bengaluru,Karnataka,143,current,retail
ACC_0097490,BANK_05,Nashik,Maharashtra,1253,savings,retail
ACC_0097491,BANK_05,Nashik,Maharashtra,272,savings,retail
ACC_0097492,BANK_11,Ahmedabad,Gujarat,357,savings,small_business
ACC_0097493,BANK_07,Pune,Maharashtra,451,current,small_business
ACC_0097494,BANK_13,Mumbai,Maharashtra,5000,savings,retail
ACC_0097495,BANK_05,Delhi,Delhi,1316,savings,retail
ACC_0097496,BANK_01,Delhi,Delhi,190,savings,small_business
ACC_0097497,BANK_11,Kolkata,West Bengal,201,savings,retail
ACC_0097498,BANK_01,Ahmedabad,Gujarat,1033,savings,retail
ACC_0097499,BANK_13,Bengaluru,Karnataka,991,savings,retail
ACC_0097500,BANK_03,Nagpur,Maharashtra,557,savings,retail
ACC_0097501,BANK_06,Delhi,Delhi,159,savings,retail
ACC_0097502,BANK_10,Chennai,Tamil Nadu,226,savings,other
ACC_0097503,BANK_07,Chennai,Tamil Nadu,162,savings,small_business
ACC_0097504,BANK_10,Nagpur,Maharashtra,768,savings,retail
ACC_0097505,BANK_07,Delhi,Delhi,343,savings,retail
ACC_0097506,BANK_08,Nashik,Maharashtra,287,savings,retail
ACC_0097507,BANK_12,Bengaluru,Karnataka,2070,savings,merchant
ACC_0097508,BANK_14,Pune,Maharashtra,1278,savings,small_business
ACC_0097509,BANK_09,Chennai,Tamil Nadu,186,current,merchant
ACC_0097510,BANK_03,Nashik,Maharashtra,1334,savings,retail
ACC_0097511,BANK_13,Mumbai,Maharashtra,505,savings,retail
ACC_0097512,BANK_01,Ahmedabad,Gujarat,270,savings,retail
ACC_0097513,BANK_11,Nashik,Maharashtra,696,savings,small_business
ACC_0097514,BANK_02,Bengaluru,Karnataka,335,savings,retail
ACC_0097515,BANK_05,Ahmedabad,Gujarat,1264,savings,small_business
ACC_0097516,BANK_05,Nagpur,Maharashtra,502,current,retail
ACC_0097517,BANK_08,Bengaluru,Karnataka,1857,savings,merchant
ACC_0097518,BANK_11,Ahmedabad,Gujarat,302,savings,retail
ACC_0097519,BANK_06,Delhi,Delhi,762,savings,small_business
ACC_0097520,BANK_15,Pune,Maharashtra,735,savings,retail
ACC_0097521,BANK_11,Ahmedabad,Gujarat,517,savings,retail
ACC_0097522,BANK_13,Hyderabad,Telangana,1138,savings,retail
ACC_0097523,BANK_11,Ahmedabad,Gujarat,740,savings,small_business
ACC_0097524,BANK_07,Ahmedabad,Gujarat,323,savings,retail
ACC_0097525,BANK_04,Kolkata,West Bengal,1018,savings,other
ACC_0097526,BANK_06,Chennai,Tamil Nadu,1497,savings,retail
ACC_0097527,BANK_04,Ahmedabad,Gujarat,1296,savings,retail
ACC_0097528,BANK_01,Bengaluru,Karnataka,431,savings,retail
ACC_0097529,BANK_03,Mumbai,Maharashtra,5000,savings,small_business
ACC_0097530,BANK_09,Pune,Maharashtra,799,savings,small_business
ACC_0097531,BANK_11,Mumbai,Maharashtra,347,savings,retail
ACC_0097532,BANK_03,Delhi,Delhi,739,savings,small_business
ACC_0097533,BANK_06,Pune,Maharashtra,335,savings,retail
ACC_0097534,BANK_11,Hyderabad,Telangana,2261,savings,small_business
ACC_0097535,BANK_12,Nagpur,Maharashtra,1143,savings,small_business
ACC_0097536,BANK_11,Chennai,Tamil Nadu,106,savings,retail
ACC_0097537,BANK_09,Nagpur,Maharashtra,1688,savings,retail
ACC_0097538,BANK_10,Nashik,Maharashtra,1102,savings,retail
ACC_0097539,BANK_03,Nagpur,Maharashtra,364,savings,retail
ACC_0097540,BANK_07,Ahmedabad,Gujarat,283,savings,retail
ACC_0097541,BANK_05,Bengaluru,Karnataka,617,current,retail
ACC_0097542,BANK_08,Ahmedabad,Gujarat,109,savings,retail
ACC_0097543,BANK_05,Mumbai,Maharashtra,486,current,retail
ACC_0097544,BANK_03,Pune,Maharashtra,1382,savings,merchant
ACC_0097545,BANK_01,Ahmedabad,Gujarat,1285,savings,small_business
ACC_0097546,BANK_13,Nashik,Maharashtra,2083,savings,retail
ACC_0097547,BANK_08,Nagpur,Maharashtra,488,savings,small_business
ACC_0097548,BANK_01,Nagpur,Maharashtra,243,savings,retail
ACC_0097549,BANK_08,Kolkata,West Bengal,525,savings,retail
ACC_0097550,BANK_02,Ahmedabad,Gujarat,460,savings,retail
ACC_0097551,BANK_11,Nashik,Maharashtra,386,savings,retail
ACC_0097552,BANK_15,Pune,Maharashtra,518,savings,retail
ACC_0097553,BANK_02,Delhi,Delhi,36,savings,other
ACC_0097554,BANK_09,Ahmedabad,Gujarat,172,savings,small_business
ACC_0097555,BANK_05,Delhi,Delhi,283,savings,retail
ACC_0097556,BANK_03,Delhi,Delhi,730,savings,merchant
ACC_0097557,BANK_06,Bengaluru,Karnataka,369,savings,other
ACC_0097558,BANK_08,Chennai,Tamil Nadu,2339,savings,other
ACC_0097559,BANK_03,Mumbai,Maharashtra,622,savings,retail
ACC_0097560,BANK_02,Nashik,Maharashtra,597,savings,small_business
ACC_0097561,BANK_06,Nashik,Maharashtra,633,savings,merchant
ACC_0097562,BANK_05,Ahmedabad,Gujarat,941,savings,merchant
ACC_0097563,BANK_06,Hyderabad,Telangana,582,current,retail
ACC_0097564,BANK_11,Nashik,Maharashtra,736,savings,retail
ACC_0097565,BANK_15,Hyderabad,Telangana,893,savings,retail
ACC_0097566,BANK_05,Pune,Maharashtra,342,savings,small_business
ACC_0097567,BANK_04,Pune,Maharashtra,1902,savings,retail
ACC_0097568,BANK_06,Chennai,Tamil Nadu,555,savings,small_business
ACC_0097569,BANK_11,Ahmedabad,Gujarat,213,savings,retail
ACC_0097570,BANK_11,Pune,Maharashtra,224,savings,retail
ACC_0097571,BANK_07,Delhi,Delhi,627,current,retail
ACC_0097572,BANK_07,Chennai,Tamil Nadu,177,savings,other
ACC_0097573,BANK_12,Bengaluru,Karnataka,1176,savings,retail
ACC_0097574,BANK_06,Hyderabad,Telangana,1737,savings,retail
ACC_0097575,BANK_03,Bengaluru,Karnataka,680,savings,merchant
ACC_0097576,BANK_01,Chennai,Tamil Nadu,3389,savings,retail
ACC_0097577,BANK_12,Mumbai,Maharashtra,268,current,retail
ACC_0097578,BANK_09,Pune,Maharashtra,5000,savings,retail
ACC_0097579,BANK_04,Hyderabad,Telangana,548,savings,retail
ACC_0097580,BANK_07,Nashik,Maharashtra,263,savings,retail
ACC_0097581,BANK_07,Delhi,Delhi,1017,current,retail
ACC_0097582,BANK_12,Ahmedabad,Gujarat,1098,savings,retail
ACC_0097583,BANK_10,Nashik,Maharashtra,179,savings,merchant
ACC_0097584,BANK_14,Delhi,Delhi,906,savings,retail
ACC_0097585,BANK_10,Chennai,Tamil Nadu,567,savings,retail
ACC_0097586,BANK_10,Nashik,Maharashtra,838,savings,retail
ACC_0097587,BANK_09,Nashik,Maharashtra,177,savings,retail
ACC_0097588,BANK_15,Kolkata,West Bengal,1067,savings,retail
ACC_0097589,BANK_11,Mumbai,Maharashtra,376,savings,retail
ACC_0097590,BANK_14,Hyderabad,Telangana,517,savings,small_business
ACC_0097591,BANK_04,Nashik,Maharashtra,2231,savings,retail
ACC_0097592,BANK_09,Chennai,Tamil Nadu,843,savings,retail
ACC_0097593,BANK_03,Nagpur,Maharashtra,283,savings,retail
ACC_0097594,BANK_03,Hyderabad,Telangana,371,savings,retail
ACC_0097595,BANK_04,Chennai,Tamil Nadu,1094,savings,retail
ACC_0097596,BANK_11,Ahmedabad,Gujarat,479,savings,small_business
ACC_0097597,BANK_10,Chennai,Tamil Nadu,406,current,retail
ACC_0097598,BANK_11,Chennai,Tamil Nadu,858,savings,small_business
ACC_0097599,BANK_07,Hyderabad,Telangana,3790,savings,small_business
ACC_0097600,BANK_10,Nashik,Maharashtra,412,savings,retail
ACC_0097601,BANK_11,Delhi,Delhi,468,savings,retail
ACC_0097602,BANK_04,Kolkata,West Bengal,881,savings,retail
ACC_0097603,BANK_15,Nashik,Maharashtra,177,savings,retail
ACC_0097604,BANK_14,Mumbai,Maharashtra,542,savings,merchant
ACC_0097605,BANK_12,Kolkata,West Bengal,1345,savings,retail
ACC_0097606,BANK_07,Nagpur,Maharashtra,1360,savings,retail
ACC_0097607,BANK_07,Chennai,Tamil Nadu,2508,savings,retail
ACC_0097608,BANK_01,Delhi,Delhi,339,savings,merchant
ACC_0097609,BANK_05,Mumbai,Maharashtra,61,savings,merchant
ACC_0097610,BANK_09,Mumbai,Maharashtra,1807,savings,retail
ACC_0097611,BANK_08,Hyderabad,Telangana,373,savings,retail
ACC_0097612,BANK_01,Hyderabad,Telangana,130,savings,retail
ACC_0097613,BANK_05,Mumbai,Maharashtra,3876,savings,retail
ACC_0097614,BANK_07,Bengaluru,Karnataka,106,savings,small_business
ACC_0097615,BANK_10,Nagpur,Maharashtra,274,savings,retail
ACC_0097616,BANK_04,Chennai,Tamil Nadu,508,savings,retail
ACC_0097617,BANK_13,Nagpur,Maharashtra,748,savings,small_business
ACC_0097618,BANK_09,Chennai,Tamil Nadu,1179,savings,merchant
ACC_0097619,BANK_15,Mumbai,Maharashtra,248,savings,retail
ACC_0097620,BANK_04,Mumbai,Maharashtra,1376,savings,small_business
ACC_0097621,BANK_03,Nagpur,Maharashtra,159,savings,small_business
ACC_0097622,BANK_10,Delhi,Delhi,706,savings,retail
ACC_0097623,BANK_10,Nashik,Maharashtra,1074,savings,retail
ACC_0097624,BANK_01,Nashik,Maharashtra,359,current,retail
ACC_0097625,BANK_02,Bengaluru,Karnataka,193,savings,retail
ACC_0097626,BANK_03,Nagpur,Maharashtra,383,savings,retail
ACC_0097627,BANK_13,Delhi,Delhi,5000,savings,retail
ACC_0097628,BANK_06,Pune,Maharashtra,1229,current,small_business
ACC_0097629,BANK_02,Pune,Maharashtra,534,savings,small_business
ACC_0097630,BANK_02,Mumbai,Maharashtra,549,savings,retail
ACC_0097631,BANK_14,Hyderabad,Telangana,191,savings,small_business
ACC_0097632,BANK_02,Mumbai,Maharashtra,213,savings,retail
ACC_0097633,BANK_03,Kolkata,West Bengal,489,savings,retail
ACC_0097634,BANK_08,Kolkata,West Bengal,4860,savings,retail
ACC_0097635,BANK_09,Hyderabad,Telangana,483,savings,retail
ACC_0097636,BANK_05,Hyderabad,Telangana,887,savings,retail
ACC_0097637,BANK_04,Kolkata,West Bengal,949,savings,retail
ACC_0097638,BANK_07,Kolkata,West Bengal,231,current,retail
ACC_0097639,BANK_10,Ahmedabad,Gujarat,1031,savings,retail
ACC_0097640,BANK_01,Nashik,Maharashtra,887,savings,retail
ACC_0097641,BANK_01,Pune,Maharashtra,424,savings,merchant
ACC_0097642,BANK_14,Ahmedabad,Gujarat,1761,savings,retail
ACC_0097643,BANK_06,Nashik,Maharashtra,166,savings,retail
ACC_0097644,BANK_02,Bengaluru,Karnataka,4248,savings,merchant
ACC_0097645,BANK_05,Hyderabad,Telangana,350,savings,retail
ACC_0097646,BANK_15,Hyderabad,Telangana,257,savings,retail
ACC_0097647,BANK_01,Bengaluru,Karnataka,751,savings,retail
ACC_0097648,BANK_02,Delhi,Delhi,2905,savings,retail
ACC_0097649,BANK_01,Ahmedabad,Gujarat,677,savings,small_business
ACC_0097650,BANK_12,Mumbai,Maharashtra,2725,savings,small_business
ACC_0097651,BANK_01,Delhi,Delhi,1331,savings,retail
ACC_0097652,BANK_10,Kolkata,West Bengal,861,savings,retail
ACC_0097653,BANK_08,Chennai,Tamil Nadu,1148,savings,retail
ACC_0097654,BANK_03,Chennai,Tamil Nadu,137,savings,retail
ACC_0097655,BANK_04,Nagpur,Maharashtra,369,savings,merchant
ACC_0097656,BANK_06,Kolkata,West Bengal,1823,savings,retail
ACC_0097657,BANK_06,Nashik,Maharashtra,564,savings,retail
ACC_0097658,BANK_02,Pune,Maharashtra,456,savings,retail
ACC_0097659,BANK_01,Mumbai,Maharashtra,631,savings,retail
ACC_0097660,BANK_06,Pune,Maharashtra,236,savings,retail
ACC_0097661,BANK_11,Mumbai,Maharashtra,191,savings,retail
ACC_0097662,BANK_03,Nashik,Maharashtra,43,savings,retail
ACC_0097663,BANK_08,Bengaluru,Karnataka,1443,savings,retail
ACC_0097664,BANK_02,Chennai,Tamil Nadu,273,savings,small_business
ACC_0097665,BANK_13,Pune,Maharashtra,104,savings,merchant
ACC_0097666,BANK_07,Kolkata,West Bengal,729,savings,retail
ACC_0097667,BANK_06,Ahmedabad,Gujarat,259,savings,merchant
ACC_0097668,BANK_14,Hyderabad,Telangana,398,savings,retail
ACC_0097669,BANK_04,Bengaluru,Karnataka,136,savings,small_business
ACC_0097670,BANK_14,Nagpur,Maharashtra,383,savings,small_business
ACC_0097671,BANK_05,Kolkata,West Bengal,198,savings,retail
ACC_0097672,BANK_09,Pune,Maharashtra,108,savings,other
ACC_0097673,BANK_12,Ahmedabad,Gujarat,1491,savings,retail
ACC_0097674,BANK_15,Nashik,Maharashtra,1113,savings,retail
ACC_0097675,BANK_06,Hyderabad,Telangana,703,savings,retail
ACC_0097676,BANK_05,Mumbai,Maharashtra,881,savings,small_business
ACC_0097677,BANK_02,Pune,Maharashtra,897,savings,retail
ACC_0097678,BANK_07,Mumbai,Maharashtra,508,savings,retail
ACC_0097679,BANK_07,Pune,Maharashtra,554,savings,merchant
ACC_0097680,BANK_01,Nashik,Maharashtra,331,savings,retail
ACC_0097681,BANK_06,Nashik,Maharashtra,1084,savings,retail
ACC_0097682,BANK_10,Kolkata,West Bengal,381,savings,retail
ACC_0097683,BANK_05,Hyderabad,Telangana,260,current,retail
ACC_0097684,BANK_08,Delhi,Delhi,372,savings,retail
ACC_0097685,BANK_12,Chennai,Tamil Nadu,162,current,small_business
ACC_0097686,BANK_15,Bengaluru,Karnataka,2897,savings,retail
ACC_0097687,BANK_06,Delhi,Delhi,1181,savings,retail
ACC_0097688,BANK_11,Chennai,Tamil Nadu,1726,current,retail
ACC_0097689,BANK_11,Hyderabad,Telangana,1031,savings,retail
ACC_0097690,BANK_15,Nagpur,Maharashtra,215,savings,retail
ACC_0097691,BANK_01,Kolkata,West Bengal,3264,savings,small_business
ACC_0097692,BANK_15,Kolkata,West Bengal,270,savings,retail
ACC_0097693,BANK_08,Delhi,Delhi,2342,savings,merchant
ACC_0097694,BANK_04,Chennai,Tamil Nadu,2392,current,small_business
ACC_0097695,BANK_14,Ahmedabad,Gujarat,1369,savings,small_business
ACC_0097696,BANK_12,Chennai,Tamil Nadu,5000,savings,retail
ACC_0097697,BANK_08,Mumbai,Maharashtra,1492,savings,small_business
ACC_0097698,BANK_03,Pune,Maharashtra,681,savings,retail
ACC_0097699,BANK_15,Chennai,Tamil Nadu,5000,savings,retail
ACC_0097700,BANK_08,Hyderabad,Telangana,1425,savings,retail
ACC_0097701,BANK_07,Nashik,Maharashtra,1333,current,retail
ACC_0097702,BANK_08,Delhi,Delhi,212,savings,retail
ACC_0097703,BANK_11,Mumbai,Maharashtra,3876,current,retail
ACC_0097704,BANK_09,Pune,Maharashtra,977,savings,retail
ACC_0097705,BANK_02,Nagpur,Maharashtra,604,savings,retail
ACC_0097706,BANK_09,Ahmedabad,Gujarat,1338,savings,merchant
ACC_0097707,BANK_03,Nashik,Maharashtra,319,savings,merchant
ACC_0097708,BANK_04,Ahmedabad,Gujarat,285,savings,retail
ACC_0097709,BANK_03,Nashik,Maharashtra,193,savings,retail
ACC_0097710,BANK_02,Ahmedabad,Gujarat,592,savings,small_business
ACC_0097711,BANK_08,Mumbai,Maharashtra,658,savings,retail
ACC_0097712,BANK_07,Nagpur,Maharashtra,1112,savings,retail
ACC_0097713,BANK_12,Chennai,Tamil Nadu,566,savings,retail
ACC_0097714,BANK_15,Nagpur,Maharashtra,503,savings,retail
ACC_0097715,BANK_12,Kolkata,West Bengal,415,savings,retail
ACC_0097716,BANK_01,Nagpur,Maharashtra,386,savings,retail
ACC_0097717,BANK_15,Bengaluru,Karnataka,1531,savings,retail
ACC_0097718,BANK_13,Hyderabad,Telangana,1492,savings,merchant
ACC_0097719,BANK_09,Pune,Maharashtra,1327,savings,small_business
ACC_0097720,BANK_06,Kolkata,West Bengal,329,current,retail
ACC_0097721,BANK_07,Nashik,Maharashtra,310,savings,retail
ACC_0097722,BANK_07,Nashik,Maharashtra,683,savings,retail
ACC_0097723,BANK_01,Delhi,Delhi,494,savings,retail
ACC_0097724,BANK_11,Mumbai,Maharashtra,227,savings,retail
ACC_0097725,BANK_01,Delhi,Delhi,504,savings,retail
ACC_0097726,BANK_09,Ahmedabad,Gujarat,548,savings,retail
ACC_0097727,BANK_04,Chennai,Tamil Nadu,350,savings,retail
ACC_0097728,BANK_15,Nagpur,Maharashtra,1291,savings,retail
ACC_0097729,BANK_06,Pune,Maharashtra,414,savings,retail
ACC_0097730,BANK_08,Nashik,Maharashtra,218,savings,retail
ACC_0097731,BANK_02,Nagpur,Maharashtra,719,savings,other
ACC_0097732,BANK_05,Chennai,Tamil Nadu,2147,savings,small_business
ACC_0097733,BANK_09,Pune,Maharashtra,1996,savings,retail
ACC_0097734,BANK_04,Kolkata,West Bengal,705,savings,retail
ACC_0097735,BANK_13,Ahmedabad,Gujarat,519,savings,small_business
ACC_0097736,BANK_07,Bengaluru,Karnataka,203,savings,retail
ACC_0097737,BANK_03,Mumbai,Maharashtra,353,savings,retail
ACC_0097738,BANK_12,Mumbai,Maharashtra,1176,savings,retail
ACC_0097739,BANK_12,Hyderabad,Telangana,139,savings,retail
ACC_0097740,BANK_15,Mumbai,Maharashtra,371,savings,retail
ACC_0097741,BANK_09,Bengaluru,Karnataka,282,savings,other
ACC_0097742,BANK_04,Bengaluru,Karnataka,1438,savings,retail
ACC_0097743,BANK_03,Bengaluru,Karnataka,1809,savings,retail
ACC_0097744,BANK_04,Ahmedabad,Gujarat,400,savings,retail
ACC_0097745,BANK_11,Hyderabad,Telangana,2650,savings,retail
ACC_0097746,BANK_14,Bengaluru,Karnataka,754,savings,small_business
ACC_0097747,BANK_12,Pune,Maharashtra,2322,savings,retail
ACC_0097748,BANK_03,Chennai,Tamil Nadu,771,savings,retail
ACC_0097749,BANK_02,Nashik,Maharashtra,4140,savings,merchant
ACC_0097750,BANK_01,Ahmedabad,Gujarat,221,savings,other
ACC_0097751,BANK_14,Pune,Maharashtra,751,savings,small_business
ACC_0097752,BANK_13,Nashik,Maharashtra,288,savings,retail
ACC_0097753,BANK_10,Bengaluru,Karnataka,761,current,retail
ACC_0097754,BANK_11,Delhi,Delhi,366,savings,other
ACC_0097755,BANK_07,Ahmedabad,Gujarat,444,savings,retail
ACC_0097756,BANK_10,Kolkata,West Bengal,5000,savings,small_business
ACC_0097757,BANK_11,Delhi,Delhi,926,savings,small_business
ACC_0097758,BANK_12,Nagpur,Maharashtra,620,savings,retail
ACC_0097759,BANK_09,Mumbai,Maharashtra,420,savings,retail
ACC_0097760,BANK_01,Hyderabad,Telangana,1484,current,retail
ACC_0097761,BANK_12,Nagpur,Maharashtra,509,savings,retail
ACC_0097762,BANK_15,Hyderabad,Telangana,510,savings,retail
ACC_0097763,BANK_10,Mumbai,Maharashtra,397,savings,retail
ACC_0097764,BANK_14,Pune,Maharashtra,1505,savings,retail
ACC_0097765,BANK_07,Delhi,Delhi,854,savings,retail
ACC_0097766,BANK_01,Nashik,Maharashtra,977,savings,retail
ACC_0097767,BANK_12,Chennai,Tamil Nadu,305,savings,retail
ACC_0097768,BANK_13,Nashik,Maharashtra,313,savings,retail
ACC_0097769,BANK_15,Bengaluru,Karnataka,357,savings,small_business
ACC_0097770,BANK_01,Chennai,Tamil Nadu,669,savings,retail
ACC_0097771,BANK_04,Bengaluru,Karnataka,328,savings,retail
ACC_0097772,BANK_12,Bengaluru,Karnataka,313,savings,merchant
ACC_0097773,BANK_03,Nashik,Maharashtra,408,savings,retail
ACC_0097774,BANK_08,Nashik,Maharashtra,1590,savings,merchant
ACC_0097775,BANK_10,Nagpur,Maharashtra,388,savings,small_business
ACC_0097776,BANK_01,Delhi,Delhi,954,savings,retail
ACC_0097777,BANK_14,Mumbai,Maharashtra,1529,savings,retail
ACC_0097778,BANK_05,Pune,Maharashtra,189,savings,small_business
ACC_0097779,BANK_07,Nagpur,Maharashtra,127,current,retail
ACC_0097780,BANK_06,Nagpur,Maharashtra,306,savings,retail
ACC_0097781,BANK_06,Kolkata,West Bengal,210,savings,retail
ACC_0097782,BANK_14,Chennai,Tamil Nadu,1572,savings,other
ACC_0097783,BANK_10,Bengaluru,Karnataka,86,savings,retail
ACC_0097784,BANK_15,Chennai,Tamil Nadu,2403,savings,small_business
ACC_0097785,BANK_08,Hyderabad,Telangana,926,savings,retail
ACC_0097786,BANK_03,Hyderabad,Telangana,310,savings,retail
ACC_0097787,BANK_07,Nagpur,Maharashtra,1828,savings,retail
ACC_0097788,BANK_09,Kolkata,West Bengal,4573,savings,retail
ACC_0097789,BANK_14,Nagpur,Maharashtra,474,savings,retail
ACC_0097790,BANK_13,Nagpur,Maharashtra,509,savings,retail
ACC_0097791,BANK_02,Mumbai,Maharashtra,1316,savings,retail
ACC_0097792,BANK_14,Bengaluru,Karnataka,420,savings,retail
ACC_0097793,BANK_05,Bengaluru,Karnataka,734,savings,retail
ACC_0097794,BANK_08,Pune,Maharashtra,343,savings,other
ACC_0097795,BANK_08,Chennai,Tamil Nadu,352,savings,merchant
ACC_0097796,BANK_09,Nashik,Maharashtra,926,savings,retail
ACC_0097797,BANK_06,Kolkata,West Bengal,136,savings,merchant
ACC_0097798,BANK_06,Kolkata,West Bengal,2378,savings,retail
ACC_0097799,BANK_15,Delhi,Delhi,2492,savings,retail
ACC_0097800,BANK_09,Ahmedabad,Gujarat,5000,savings,retail
ACC_0097801,BANK_02,Chennai,Tamil Nadu,124,savings,retail
ACC_0097802,BANK_03,Nagpur,Maharashtra,468,savings,retail
ACC_0097803,BANK_15,Nagpur,Maharashtra,522,savings,small_business
ACC_0097804,BANK_11,Delhi,Delhi,520,savings,retail
ACC_0097805,BANK_02,Nagpur,Maharashtra,873,savings,retail
ACC_0097806,BANK_03,Ahmedabad,Gujarat,271,savings,retail
ACC_0097807,BANK_12,Nashik,Maharashtra,157,savings,retail
ACC_0097808,BANK_14,Delhi,Delhi,891,savings,retail
ACC_0097809,BANK_12,Chennai,Tamil Nadu,314,savings,retail
ACC_0097810,BANK_13,Ahmedabad,Gujarat,730,savings,other
ACC_0097811,BANK_08,Mumbai,Maharashtra,818,savings,small_business
ACC_0097812,BANK_06,Nashik,Maharashtra,701,current,retail
ACC_0097813,BANK_15,Kolkata,West Bengal,1305,savings,retail
ACC_0097814,BANK_03,Delhi,Delhi,523,savings,retail
ACC_0097815,BANK_07,Ahmedabad,Gujarat,1445,savings,other
ACC_0097816,BANK_01,Pune,Maharashtra,1441,savings,retail
ACC_0097817,BANK_12,Hyderabad,Telangana,5000,savings,retail
ACC_0097818,BANK_12,Nagpur,Maharashtra,375,savings,retail
ACC_0097819,BANK_06,Hyderabad,Telangana,1643,savings,small_business
ACC_0097820,BANK_13,Chennai,Tamil Nadu,805,savings,small_business
ACC_0097821,BANK_08,Ahmedabad,Gujarat,602,savings,retail
ACC_0097822,BANK_02,Hyderabad,Telangana,785,savings,merchant
ACC_0097823,BANK_13,Delhi,Delhi,263,savings,retail
ACC_0097824,BANK_12,Hyderabad,Telangana,237,savings,retail
ACC_0097825,BANK_06,Chennai,Tamil Nadu,359,savings,retail
ACC_0097826,BANK_04,Nagpur,Maharashtra,167,savings,other
ACC_0097827,BANK_15,Hyderabad,Telangana,390,savings,merchant
ACC_0097828,BANK_09,Chennai,Tamil Nadu,1242,savings,retail
