account_id,mule_type,ground_truth_only
ACC_0079071,compromised,1
ACC_0079074,compromised,1
ACC_0079116,recruited,1
ACC_0079118,layering_hub,1
ACC_0079131,recruited,1
ACC_0079146,compromised,1
ACC_0079195,recruited,1
ACC_0079238,recruited,1
ACC_0079276,recruited,1
ACC_0079281,recruited,1
ACC_0079302,cashout_agent,1
ACC_0079318,layering_hub,1
ACC_0079352,layering_hub,1
ACC_0079355,recruited,1
ACC_0079415,compromised,1
ACC_0079479,compromised,1
ACC_0079484,cashout_agent,1
ACC_0079571,cashout_agent,1
ACC_0079615,compromised,1
ACC_0079617,recruited,1
ACC_0079622,layering_hub,1
ACC_0079627,layering_hub,1
ACC_0079629,recruited,1
ACC_0079640,recruited,1
ACC_0079667,cashout_agent,1
ACC_0079687,layering_hub,1
ACC_0079740,recruited,1
ACC_0079755,cashout_agent,1
ACC_0079756,compromised,1
ACC_0079776,recruited,1
ACC_0079798,layering_hub,1
ACC_0079831,compromised,1
ACC_0079854,layering_hub,1
ACC_0079869,compromised,1
ACC_0079886,recruited,1
ACC_0079949,recruited,1
ACC_0079957,compromised,1
ACC_0079989,compromised,1
ACC_0079991,compromised,1
ACC_0080000,cashout_agent,1
ACC_0080057,recruited,1
ACC_0080073,cashout_agent,1
ACC_0080102,recruited,1
ACC_0080111,recruited,1
ACC_0080136,cashout_agent,1
ACC_0080150,recruited,1
ACC_0080197,recruited,1
ACC_0080215,recruited,1
ACC_0080223,recruited,1
ACC_0080291,compromised,1
ACC_0080305,recruited,1
ACC_0080368,layering_hub,1
ACC_0080392,layering_hub,1
ACC_0080418,recruited,1
ACC_0080419,compromised,1
ACC_0080427,cashout_agent,1
ACC_0080484,layering_hub,1
ACC_0080492,compromised,1
ACC_0080508,recruited,1
ACC_0080519,cashout_agent,1
ACC_0080529,recruited,1
ACC_0080534,recruited,1
ACC_0080535,recruited,1
ACC_0080539,layering_hub,1
ACC_0080550,recruited,1
ACC_0080600,cashout_agent,1
ACC_0080609,layering_hub,1
ACC_0080666,layering_hub,1
ACC_0080705,compromised,1
ACC_0080784,cashout_agent,1
ACC_0080801,layering_hub,1
ACC_0080802,recruited,1
ACC_0080810,compromised,1
ACC_0080831,recruited,1
ACC_0080834,layering_hub,1
ACC_0080837,layering_hub,1
ACC_0080877,cashout_agent,1
ACC_0080968,cashout_agent,1
ACC_0081016,cashout_agent,1
ACC_0081017,cashout_agent,1
ACC_0081055,layering_hub,1
ACC_0081064,compromised,1
ACC_0081070,recruited,1
ACC_0081072,layering_hub,1
ACC_0081085,compromised,1
ACC_0081123,compromised,1
ACC_0081136,layering_hub,1
ACC_0081142,layering_hub,1
ACC_0081147,layering_hub,1
ACC_0081153,layering_hub,1
ACC_0081212,recruited,1
ACC_0081223,recruited,1
ACC_0081299,compromised,1
ACC_0081355,recruited,1
ACC_0081413,layering_hub,1
ACC_0081422,cashout_agent,1
ACC_0081478,cashout_agent,1
ACC_0081514,layering_hub,1
ACC_0081521,recruited,1
ACC_0081528,recruited,1
ACC_0081563,compromised,1
ACC_0081593,recruited,1
ACC_0081597,cashout_agent,1
ACC_0081639,recruited,1
ACC_0081653,compromised,1
ACC_0081654,recruited,1
ACC_0081655,cashout_agent,1
ACC_0081660,compromised,1
ACC_0081680,compromised,1
ACC_0081707,compromised,1
ACC_0081711,compromised,1
ACC_0081728,recruited,1
ACC_0081757,cashout_agent,1
ACC_0081759,recruited,1
ACC_0081762,compromised,1
ACC_0081777,layering_hub,1
ACC_0081870,recruited,1
ACC_0081947,cashout_agent,1
ACC_0081978,layering_hub,1
ACC_0081996,cashout_agent,1
ACC_0081997,cashout_agent,1
ACC_0082015,cashout_agent,1
ACC_0082065,cashout_agent,1
ACC_0082075,cashout_agent,1
ACC_0082182,cashout_agent,1
ACC_0082247,compromised,1
ACC_0082305,compromised,1
ACC_0082331,layering_hub,1
ACC_0082332,layering_hub,1
ACC_0082358,recruited,1
ACC_0082420,compromised,1
ACC_0082429,compromised,1
ACC_0082443,cashout_agent,1
ACC_0082447,recruited,1
ACC_0082531,cashout_agent,1
ACC_0082539,layering_hub,1
ACC_0082545,compromised,1
ACC_0082570,layering_hub,1
ACC_0082611,cashout_agent,1
ACC_0082627,recruited,1
ACC_0082635,recruited,1
ACC_0082646,cashout_agent,1
ACC_0082672,recruited,1
ACC_0082756,compromised,1
ACC_0082771,recruited,1
ACC_0082802,cashout_agent,1
ACC_0082849,recruited,1
ACC_0082850,recruited,1
ACC_0082889,layering_hub,1
ACC_0082893,recruited,1
ACC_0083004,recruited,1
ACC_0083008,compromised,1
ACC_0083009,recruited,1
ACC_0083091,recruited,1
ACC_0083118,compromised,1
ACC_0083150,layering_hub,1
ACC_0083175,compromised,1
ACC_0083221,compromised,1
ACC_0083250,compromised,1
ACC_0083267,cashout_agent,1
ACC_0083282,layering_hub,1
ACC_0083296,compromised,1
ACC_0083304,cashout_agent,1
ACC_0083375,cashout_agent,1
ACC_0083376,layering_hub,1
ACC_0083419,compromised,1
ACC_0083459,recruited,1
ACC_0083516,layering_hub,1
ACC_0083578,recruited,1
ACC_0083607,cashout_agent,1
ACC_0083647,cashout_agent,1
ACC_0083671,recruited,1
ACC_0083699,recruited,1
ACC_0083702,cashout_agent,1
ACC_0083729,recruited,1
ACC_0083730,cashout_agent,1
ACC_0083768,recruited,1
ACC_0083821,layering_hub,1
ACC_0083881,recruited,1
ACC_0083887,layering_hub,1
ACC_0083973,recruited,1
ACC_0083976,layering_hub,1
ACC_0083990,cashout_agent,1
ACC_0083997,compromised,1
ACC_0083999,compromised,1
ACC_0084057,layering_hub,1
ACC_0084134,layering_hub,1
ACC_0084165,recruited,1
ACC_0084166,cashout_agent,1
ACC_0084175,recruited,1
ACC_0084179,compromised,1
ACC_0084187,cashout_agent,1
ACC_0084209,recruited,1
ACC_0084217,layering_hub,1
ACC_0084331,recruited,1
ACC_0084343,compromised,1
ACC_0084349,recruited,1
ACC_0084519,recruited,1
ACC_0084614,compromised,1
ACC_0084622,compromised,1
ACC_0084649,layering_hub,1
ACC_0084678,cashout_agent,1
ACC_0084683,recruited,1
ACC_0084710,compromised,1
ACC_0084739,cashout_agent,1
ACC_0084786,recruited,1
ACC_0084793,recruited,1
ACC_0084827,layering_hub,1
ACC_0084871,recruited,1
ACC_0084875,cashout_agent,1
ACC_0084910,compromised,1
ACC_0084915,cashout_agent,1
ACC_0084933,layering_hub,1
ACC_0084962,recruited,1
ACC_0084986,cashout_agent,1
ACC_0084998,cashout_agent,1
ACC_0085030,layering_hub,1
ACC_0085040,layering_hub,1
ACC_0085098,layering_hub,1
ACC_0085266,layering_hub,1
ACC_0085317,compromised,1
ACC_0085320,cashout_agent,1
ACC_0085352,recruited,1
ACC_0085367,compromised,1
ACC_0085381,layering_hub,1
ACC_0085401,compromised,1
ACC_0085478,compromised,1
ACC_0085486,compromised,1
ACC_0085501,recruited,1
ACC_0085509,compromised,1
ACC_0085548,layering_hub,1
ACC_0085554,recruited,1
ACC_0085586,recruited,1
ACC_0085604,compromised,1
ACC_0085654,compromised,1
ACC_0085674,recruited,1
ACC_0085692,compromised,1
ACC_0085696,cashout_agent,1
ACC_0085716,cashout_agent,1
ACC_0085791,cashout_agent,1
ACC_0085799,cashout_agent,1
ACC_0085807,recruited,1
ACC_0085808,cashout_agent,1
ACC_0085848,layering_hub,1
ACC_0085867,cashout_agent,1
ACC_0085873,compromised,1
ACC_0085889,compromised,1
ACC_0085898,compromised,1
ACC_0085905,layering_hub,1
ACC_0085926,recruited,1
ACC_0086082,recruited,1
ACC_0086173,recruited,1
ACC_0086196,layering_hub,1
ACC_0086237,recruited,1
ACC_0086264,compromised,1
ACC_0086268,compromised,1
ACC_0086326,recruited,1
ACC_0086353,layering_hub,1
ACC_0086369,compromised,1
ACC_0086397,cashout_agent,1
ACC_0086404,layering_hub,1
ACC_0086405,layering_hub,1
ACC_0086445,compromised,1
ACC_0086473,cashout_agent,1
ACC_0086519,cashout_agent,1
ACC_0086522,cashout_agent,1
ACC_0086580,layering_hub,1
ACC_0086628,cashout_agent,1
ACC_0086709,compromised,1
ACC_0086726,recruited,1
ACC_0086729,layering_hub,1
ACC_0086759,cashout_agent,1
ACC_0086798,recruited,1
ACC_0086827,compromised,1
ACC_0086857,layering_hub,1
ACC_0086862,cashout_agent,1
ACC_0086961,cashout_agent,1
ACC_0087045,cashout_agent,1
ACC_0087069,recruited,1
ACC_0087090,recruited,1
ACC_0087145,recruited,1
ACC_0087155,compromised,1
ACC_0087223,recruited,1
ACC_0087261,recruited,1
ACC_0087267,recruited,1
ACC_0087274,layering_hub,1
ACC_0087315,recruited,1
ACC_0087316,layering_hub,1
ACC_0087342,compromised,1
ACC_0087506,cashout_agent,1
ACC_0087602,compromised,1
ACC_0087622,compromised,1
ACC_0087639,recruited,1
ACC_0087688,cashout_agent,1
ACC_0087700,recruited,1
ACC_0087707,layering_hub,1
ACC_0087730,cashout_agent,1
ACC_0087765,recruited,1
ACC_0087803,layering_hub,1
ACC_0087848,compromised,1
ACC_0087879,cashout_agent,1
ACC_0087897,compromised,1
ACC_0087922,compromised,1
ACC_0087982,recruited,1
ACC_0087998,recruited,1
ACC_0088032,layering_hub,1
ACC_0088054,layering_hub,1
ACC_0088071,recruited,1
ACC_0088072,recruited,1
ACC_0088091,cashout_agent,1
ACC_0088105,recruited,1
ACC_0088108,cashout_agent,1
ACC_0088131,layering_hub,1
ACC_0088160,cashout_agent,1
ACC_0088165,layering_hub,1
ACC_0088177,cashout_agent,1
ACC_0088214,layering_hub,1
ACC_0088256,layering_hub,1
ACC_0088324,recruited,1
ACC_0088328,cashout_agent,1
ACC_0088342,compromised,1
ACC_0088348,recruited,1
ACC_0088386,layering_hub,1
ACC_0088387,compromised,1
ACC_0088419,cashout_agent,1
ACC_0088552,layering_hub,1
ACC_0088557,compromised,1
ACC_0088563,recruited,1
ACC_0088578,recruited,1
ACC_0088650,layering_hub,1
ACC_0088728,cashout_agent,1
ACC_0088757,recruited,1
ACC_0088758,recruited,1
ACC_0088764,layering_hub,1
ACC_0088775,layering_hub,1
ACC_0088854,recruited,1
ACC_0088864,compromised,1
ACC_0088878,compromised,1
ACC_0088899,recruited,1
ACC_0088901,recruited,1
ACC_0088914,layering_hub,1
ACC_0088922,compromised,1
ACC_0088924,cashout_agent,1
ACC_0088952,compromised,1
ACC_0088970,layering_hub,1
ACC_0089108,cashout_agent,1
ACC_0089153,layering_hub,1
ACC_0089230,recruited,1
ACC_0089247,cashout_agent,1
ACC_0089280,cashout_agent,1
ACC_0089333,layering_hub,1
ACC_0089357,recruited,1
ACC_0089384,recruited,1
ACC_0089399,compromised,1
ACC_0089576,compromised,1
ACC_0089608,compromised,1
ACC_0089612,layering_hub,1
ACC_0089673,recruited,1
ACC_0089714,compromised,1
ACC_0089738,compromised,1
ACC_0089809,layering_hub,1
ACC_0089837,layering_hub,1
ACC_0089845,cashout_agent,1
ACC_0089864,recruited,1
ACC_0089878,compromised,1
ACC_0089888,compromised,1
ACC_0089907,compromised,1
ACC_0089909,layering_hub,1
ACC_0089924,compromised,1
ACC_0089983,compromised,1
ACC_0090004,cashout_agent,1
ACC_0090012,cashout_agent,1
ACC_0090047,layering_hub,1
ACC_0090059,cashout_agent,1
ACC_0090071,layering_hub,1
ACC_0090118,recruited,1
ACC_0090157,cashout_agent,1
ACC_0090189,recruited,1
ACC_0090229,recruited,1
ACC_0090230,compromised,1
ACC_0090255,cashout_agent,1
ACC_0090267,cashout_agent,1
ACC_0090280,layering_hub,1
ACC_0090288,recruited,1
ACC_0090326,layering_hub,1
ACC_0090334,recruited,1
ACC_0090342,compromised,1
ACC_0090352,recruited,1
ACC_0090370,recruited,1
ACC_0090410,recruited,1
ACC_0090432,compromised,1
ACC_0090494,layering_hub,1
ACC_0090507,recruited,1
ACC_0090516,layering_hub,1
ACC_0090573,compromised,1
ACC_0090582,layering_hub,1
ACC_0090584,layering_hub,1
ACC_0090610,compromised,1
ACC_0090622,recruited,1
ACC_0090644,cashout_agent,1
ACC_0090648,layering_hub,1
ACC_0090700,compromised,1
ACC_0090788,recruited,1
ACC_0090795,cashout_agent,1
ACC_0090804,recruited,1
ACC_0090806,recruited,1
ACC_0090808,cashout_agent,1
ACC_0090849,recruited,1
ACC_0090864,layering_hub,1
ACC_0090878,layering_hub,1
ACC_0090902,recruited,1
ACC_0090936,cashout_agent,1
ACC_0090943,layering_hub,1
ACC_0090962,recruited,1
ACC_0090973,cashout_agent,1
ACC_0090989,layering_hub,1
ACC_0091043,compromised,1
ACC_0091132,cashout_agent,1
ACC_0091157,recruited,1
ACC_0091183,recruited,1
ACC_0091190,cashout_agent,1
ACC_0091210,cashout_agent,1
ACC_0091234,layering_hub,1
ACC_0091252,recruited,1
ACC_0091254,layering_hub,1
ACC_0091258,compromised,1
ACC_0091286,layering_hub,1
ACC_0091314,recruited,1
ACC_0091367,layering_hub,1
ACC_0091424,layering_hub,1
ACC_0091431,layering_hub,1
ACC_0091449,cashout_agent,1
ACC_0091453,compromised,1
ACC_0091458,compromised,1
ACC_0091492,layering_hub,1
ACC_0091497,compromised,1
ACC_0091513,recruited,1
ACC_0091530,compromised,1
ACC_0091541,recruited,1
ACC_0091660,layering_hub,1
ACC_0091674,layering_hub,1
ACC_0091711,cashout_agent,1
ACC_0091723,compromised,1
ACC_0091738,recruited,1
ACC_0091786,layering_hub,1
ACC_0091807,recruited,1
ACC_0091830,cashout_agent,1
ACC_0091836,layering_hub,1
ACC_0091838,layering_hub,1
ACC_0091901,compromised,1
ACC_0091919,layering_hub,1
ACC_0091932,cashout_agent,1
ACC_0091936,recruited,1
ACC_0091938,compromised,1
ACC_0091953,recruited,1
ACC_0091957,layering_hub,1
ACC_0091958,recruited,1
ACC_0091981,recruited,1
ACC_0092054,compromised,1
ACC_0092080,layering_hub,1
ACC_0092120,cashout_agent,1
ACC_0092132,cashout_agent,1
ACC_0092181,layering_hub,1
ACC_0092260,cashout_agent,1
ACC_0092267,compromised,1
ACC_0092279,recruited,1
ACC_0092330,compromised,1
ACC_0092334,recruited,1
ACC_0092380,recruited,1
ACC_0092391,recruited,1
ACC_0092406,cashout_agent,1
ACC_0092413,recruited,1
ACC_0092505,layering_hub,1
ACC_0092532,layering_hub,1
ACC_0092541,layering_hub,1
ACC_0092548,recruited,1
ACC_0092582,cashout_agent,1
ACC_0092648,compromised,1
ACC_0092669,compromised,1
ACC_0092688,cashout_agent,1
ACC_0092689,layering_hub,1
ACC_0092701,cashout_agent,1
ACC_0092727,recruited,1
ACC_0092760,layering_hub,1
ACC_0092798,compromised,1
ACC_0092804,cashout_agent,1
ACC_0092814,recruited,1
ACC_0092847,cashout_agent,1
ACC_0092915,cashout_agent,1
ACC_0092944,layering_hub,1
ACC_0092980,compromised,1
ACC_0093014,cashout_agent,1
ACC_0093038,cashout_agent,1
ACC_0093086,recruited,1
ACC_0093114,layering_hub,1
ACC_0093125,cashout_agent,1
ACC_0093278,compromised,1
ACC_0093301,layering_hub,1
ACC_0093308,layering_hub,1
ACC_0093317,recruited,1
ACC_0093320,compromised,1
ACC_0093323,recruited,1
ACC_0093348,layering_hub,1
ACC_0093351,recruited,1
ACC_0093434,recruited,1
ACC_0093441,layering_hub,1
ACC_0093465,recruited,1
ACC_0093471,layering_hub,1
ACC_0093493,compromised,1
ACC_0093500,compromised,1
ACC_0093510,layering_hub,1
ACC_0093573,cashout_agent,1
ACC_0093598,cashout_agent,1
ACC_0093615,layering_hub,1
ACC_0093633,recruited,1
ACC_0093668,cashout_agent,1
ACC_0093669,compromised,1
ACC_0093674,cashout_agent,1
ACC_0093702,compromised,1
ACC_0093705,recruited,1
ACC_0093717,cashout_agent,1
ACC_0093781,layering_hub,1
ACC_0093874,compromised,1
ACC_0093906,compromised,1
ACC_0093907,cashout_agent,1
ACC_0093939,cashout_agent,1
ACC_0093947,layering_hub,1
ACC_0093950,layering_hub,1
ACC_0093959,cashout_agent,1
ACC_0093995,cashout_agent,1
ACC_0094061,layering_hub,1
ACC_0094121,cashout_agent,1
ACC_0094123,layering_hub,1
ACC_0094190,cashout_agent,1
ACC_0094208,layering_hub,1
ACC_0094351,recruited,1
ACC_0094409,compromised,1
ACC_0094411,layering_hub,1
ACC_0094457,cashout_agent,1
ACC_0094477,layering_hub,1
ACC_0094482,recruited,1
ACC_0094516,compromised,1
ACC_0094539,compromised,1
ACC_0094545,recruited,1
ACC_0094564,recruited,1
ACC_0094577,layering_hub,1
ACC_0094611,recruited,1
ACC_0094612,layering_hub,1
ACC_0094617,recruited,1
ACC_0094632,layering_hub,1
ACC_0094663,compromised,1
ACC_0094664,cashout_agent,1
ACC_0094715,cashout_agent,1
ACC_0094799,compromised,1
ACC_0094805,layering_hub,1
ACC_0094838,recruited,1
ACC_0094856,compromised,1
ACC_0094896,recruited,1
ACC_0094958,layering_hub,1
ACC_0094959,layering_hub,1
ACC_0094968,recruited,1
ACC_0095025,layering_hub,1
ACC_0095116,compromised,1
ACC_0095156,compromised,1
ACC_0095188,cashout_agent,1
ACC_0095232,cashout_agent,1
ACC_0095244,recruited,1
ACC_0095316,recruited,1
ACC_0095338,layering_hub,1
ACC_0095384,layering_hub,1
ACC_0095387,compromised,1
ACC_0095492,cashout_agent,1
ACC_0095512,layering_hub,1
ACC_0095549,cashout_agent,1
ACC_0095604,layering_hub,1
ACC_0095622,recruited,1
ACC_0095623,recruited,1
ACC_0095629,cashout_agent,1
ACC_0095671,layering_hub,1
ACC_0095688,recruited,1
ACC_0095775,recruited,1
ACC_0095817,compromised,1
ACC_0095832,recruited,1
ACC_0095877,layering_hub,1
ACC_0095891,layering_hub,1
ACC_0095913,compromised,1
ACC_0095927,cashout_agent,1
ACC_0095979,cashout_agent,1
ACC_0096018,recruited,1
ACC_0096027,cashout_agent,1
ACC_0096144,layering_hub,1
ACC_0096163,recruited,1
ACC_0096212,cashout_agent,1
ACC_0096242,compromised,1
ACC_0096326,layering_hub,1
ACC_0096406,compromised,1
ACC_0096412,layering_hub,1
ACC_0096413,layering_hub,1
ACC_0096520,layering_hub,1
ACC_0096553,layering_hub,1
ACC_0096560,compromised,1
ACC_0096565,recruited,1
ACC_0096590,layering_hub,1
ACC_0096598,cashout_agent,1
ACC_0096618,cashout_agent,1
ACC_0096622,layering_hub,1
ACC_0096642,compromised,1
ACC_0096649,layering_hub,1
ACC_0096745,compromised,1
ACC_0096752,cashout_agent,1
ACC_0096777,compromised,1
ACC_0096782,recruited,1
ACC_0096793,layering_hub,1
ACC_0096831,cashout_agent,1
ACC_0096834,compromised,1
ACC_0096845,recruited,1
ACC_0096870,cashout_agent,1
ACC_0096875,layering_hub,1
ACC_0096914,recruited,1
ACC_0096917,recruited,1
ACC_0096958,layering_hub,1
ACC_0096977,layering_hub,1
ACC_0096991,compromised,1
ACC_0097001,layering_hub,1
ACC_0097041,recruited,1
ACC_0097079,cashout_agent,1
ACC_0097080,compromised,1
ACC_0097107,cashout_agent,1
ACC_0097112,recruited,1
ACC_0097122,compromised,1
ACC_0097148,compromised,1
ACC_0097173,recruited,1
ACC_0097206,layering_hub,1
ACC_0097246,cashout_agent,1
ACC_0097261,compromised,1
ACC_0097273,recruited,1
ACC_0097301,cashout_agent,1
ACC_0097324,layering_hub,1
ACC_0097333,layering_hub,1
ACC_0097348,compromised,1
ACC_0097378,cashout_agent,1
ACC_0097392,recruited,1
ACC_0097415,recruited,1
ACC_0097426,cashout_agent,1
ACC_0097432,cashout_agent,1
ACC_0097468,cashout_agent,1
ACC_0097469,compromised,1
ACC_0097482,compromised,1
ACC_0097488,layering_hub,1
ACC_0097510,cashout_agent,1
ACC_0097544,compromised,1
ACC_0097600,layering_hub,1
ACC_0097630,compromised,1
ACC_0097693,compromised,1
ACC_0097704,compromised,1
ACC_0097717,recruited,1
ACC_0097738,compromised,1
ACC_0097782,recruited,1
ACC_0097824,recruited,1
ACC_0097832,compromised,1
ACC_0097860,layering_hub,1
ACC_0097903,layering_hub,1
ACC_0097914,layering_hub,1
ACC_0097960,cashout_agent,1
ACC_0097970,layering_hub,1
ACC_0098003,recruited,1
ACC_0098011,layering_hub,1
ACC_0098024,cashout_agent,1
ACC_0098043,compromised,1
ACC_0098075,cashout_agent,1
ACC_0098083,compromised,1
ACC_0098095,recruited,1
ACC_0098148,layering_hub,1
ACC_0098151,layering_hub,1
ACC_0098158,recruited,1
ACC_0098238,compromised,1
ACC_0098276,cashout_agent,1
ACC_0098282,recruited,1
ACC_0098300,compromised,1
ACC_0098322,cashout_agent,1
ACC_0098376,recruited,1
ACC_0098380,layering_hub,1
ACC_0098387,recruited,1
ACC_0098388,compromised,1
ACC_0098416,cashout_agent,1
ACC_0098465,recruited,1
ACC_0098490,recruited,1
ACC_0098603,recruited,1
ACC_0098626,cashout_agent,1
ACC_0098652,layering_hub,1
ACC_0098665,layering_hub,1
ACC_0098670,layering_hub,1
ACC_0098700,cashout_agent,1
ACC_0098760,cashout_agent,1
ACC_0098779,cashout_agent,1
ACC_0098785,compromised,1
ACC_0098787,cashout_agent,1
ACC_0098801,recruited,1
ACC_0098826,recruited,1
ACC_0098879,cashout_agent,1
ACC_0098884,recruited,1
ACC_0098914,compromised,1
ACC_0098931,layering_hub,1
ACC_0098945,compromised,1
ACC_0098948,recruited,1
ACC_0098958,cashout_agent,1
ACC_0098971,recruited,1
ACC_0098983,recruited,1
ACC_0098988,layering_hub,1
ACC_0099006,layering_hub,1
ACC_0099034,compromised,1
ACC_0099086,layering_hub,1
ACC_0099094,compromised,1
ACC_0099176,recruited,1
ACC_0099193,compromised,1
ACC_0099244,layering_hub,1
ACC_0099267,layering_hub,1
ACC_0099314,layering_hub,1
ACC_0099321,cashout_agent,1
ACC_0099410,compromised,1
ACC_0099449,recruited,1
ACC_0099456,cashout_agent,1
ACC_0099494,layering_hub,1
ACC_0099510,layering_hub,1
ACC_0099557,layering_hub,1
ACC_0099572,recruited,1
ACC_0099579,layering_hub,1
ACC_0099593,cashout_agent,1
ACC_0099617,layering_hub,1
ACC_0099659,layering_hub,1
ACC_0099670,cashout_agent,1
ACC_0099672,recruited,1
ACC_0099674,cashout_agent,1
ACC_0099712,compromised,1
ACC_0099717,layering_hub,1
ACC_0099736,cashout_agent,1
ACC_0099738,layering_hub,1
ACC_0099787,compromised,1
ACC_0099870,layering_hub,1
ACC_0099883,recruited,1
ACC_0099910,recruited,1
ACC_0099911,compromised,1
ACC_0099943,layering_hub,1
ACC_0099944,cashout_agent,1
ACC_0099966,recruited,1
ACC_0099983,layering_hub,1
