atm_id,bank_id,city,state,latitude,longitude,baseline_daily_txn_volume,operating_24x7,synthetic_risk_zone
ATM_005909,BANK_13,Nashik,Maharashtra,19.95353,73.76885,1770,1,3
ATM_005910,BANK_02,Bengaluru,Karnataka,13.005273,77.635252,636,1,38
ATM_005911,BANK_10,Ahmedabad,Gujarat,23.036317,72.567452,494,1,83
ATM_005912,BANK_08,Kolkata,West Bengal,22.566619,88.348239,1424,1,67
ATM_005913,BANK_05,Bengaluru,Karnataka,12.955101,77.58885,1200,0,24
ATM_005914,BANK_10,Kolkata,West Bengal,22.605246,88.255623,744,1,80
ATM_005915,BANK_04,Ahmedabad,Gujarat,22.991907,72.624664,1242,1,72
ATM_005916,BANK_01,Bengaluru,Karnataka,12.919493,77.57622,180,1,89
ATM_005917,BANK_04,Mumbai,Maharashtra,19.004886,72.897231,439,0,76
ATM_005918,BANK_01,Ahmedabad,Gujarat,23.078175,72.513251,436,0,40
ATM_005919,BANK_15,Ahmedabad,Gujarat,23.067002,72.572208,475,1,63
ATM_005920,BANK_10,Bengaluru,Karnataka,12.998539,77.647321,1676,0,62
ATM_005921,BANK_12,Mumbai,Maharashtra,18.999316,72.884625,619,1,41
ATM_005922,BANK_02,Kolkata,West Bengal,22.554594,88.406953,1420,1,67
ATM_005923,BANK_15,Delhi,Delhi,28.60545,77.270931,450,1,28
ATM_005924,BANK_03,Hyderabad,Telangana,17.35809,78.478318,689,1,57
ATM_005925,BANK_05,Mumbai,Maharashtra,19.148739,72.862742,718,1,55
ATM_005926,BANK_05,Ahmedabad,Gujarat,23.036207,72.621582,150,1,28
ATM_005927,BANK_09,Nashik,Maharashtra,20.037506,73.779001,1693,1,2
ATM_005928,BANK_01,Pune,Maharashtra,18.604244,73.831868,938,1,65
ATM_005929,BANK_14,Mumbai,Maharashtra,19.115575,72.896608,1187,1,39
ATM_005930,BANK_15,Pune,Maharashtra,18.560082,73.801746,1132,1,46
ATM_005931,BANK_07,Nashik,Maharashtra,20.071838,73.860985,888,1,39
ATM_005932,BANK_04,Chennai,Tamil Nadu,13.130571,80.252591,1642,0,36
ATM_005933,BANK_11,Delhi,Delhi,28.605387,77.199454,666,1,37
ATM_005934,BANK_13,Mumbai,Maharashtra,19.110759,72.845806,1592,0,47
ATM_005935,BANK_05,Kolkata,West Bengal,22.544063,88.342537,1095,0,66
ATM_005936,BANK_09,Mumbai,Maharashtra,19.061158,72.925983,1165,1,51
ATM_005937,BANK_10,Hyderabad,Telangana,17.375714,78.486014,1332,1,5
ATM_005938,BANK_03,Nagpur,Maharashtra,21.207906,79.065133,1279,1,80
ATM_005939,BANK_06,Pune,Maharashtra,18.474928,73.882706,1045,1,43
ATM_005940,BANK_02,Hyderabad,Telangana,17.363714,78.414387,1098,0,13
ATM_005941,BANK_10,Mumbai,Maharashtra,19.081118,72.837616,899,0,15
ATM_005942,BANK_14,Delhi,Delhi,28.629317,77.21476,1394,1,64
ATM_005943,BANK_06,Bengaluru,Karnataka,12.968302,77.671921,134,1,54
ATM_005944,BANK_07,Mumbai,Maharashtra,19.077521,72.810618,1605,0,64
ATM_005945,BANK_01,Ahmedabad,Gujarat,23.021367,72.625007,984,1,14
ATM_005946,BANK_02,Bengaluru,Karnataka,13.023721,77.616963,729,1,1
ATM_005947,BANK_11,Hyderabad,Telangana,17.351252,78.616971,1650,0,34
ATM_005948,BANK_05,Chennai,Tamil Nadu,13.10064,80.237903,616,1,2
ATM_005949,BANK_04,Pune,Maharashtra,18.511965,73.821034,748,0,13
ATM_005950,BANK_05,Nagpur,Maharashtra,21.129992,79.070242,999,0,82
ATM_005951,BANK_12,Nagpur,Maharashtra,21.197255,79.092702,1726,0,65
ATM_005952,BANK_06,Chennai,Tamil Nadu,13.028301,80.283025,844,0,55
ATM_005953,BANK_09,Nagpur,Maharashtra,21.132977,79.043526,391,0,80
ATM_005954,BANK_15,Mumbai,Maharashtra,19.058848,72.87703,83,1,55
ATM_005955,BANK_09,Nagpur,Maharashtra,21.112655,79.10165,1141,1,68
ATM_005956,BANK_13,Kolkata,West Bengal,22.601641,88.386003,1525,1,19
ATM_005957,BANK_03,Hyderabad,Telangana,17.381039,78.568414,1083,1,77
ATM_005958,BANK_07,Kolkata,West Bengal,22.560345,88.323727,740,1,11
ATM_005959,BANK_06,Hyderabad,Telangana,17.348461,78.49733,1648,1,94
ATM_005960,BANK_06,Delhi,Delhi,28.599814,77.179299,112,1,88
ATM_005961,BANK_13,Hyderabad,Telangana,17.324586,78.54864,1471,0,53
ATM_005962,BANK_01,Nagpur,Maharashtra,21.109827,79.09592,1697,0,40
ATM_005963,BANK_09,Nagpur,Maharashtra,21.17917,79.079689,912,0,63
ATM_005964,BANK_11,Nashik,Maharashtra,19.985596,73.806951,1664,1,58
ATM_005965,BANK_09,Kolkata,West Bengal,22.532211,88.317083,748,1,70
ATM_005966,BANK_12,Nashik,Maharashtra,19.995826,73.824545,476,0,1
ATM_005967,BANK_05,Hyderabad,Telangana,17.339412,78.53368,1352,1,61
ATM_005968,BANK_03,Chennai,Tamil Nadu,13.067086,80.33208,1502,1,39
ATM_005969,BANK_14,Mumbai,Maharashtra,19.056633,72.835409,1331,1,25
ATM_005970,BANK_02,Bengaluru,Karnataka,12.918245,77.639482,1608,1,91
ATM_005971,BANK_01,Mumbai,Maharashtra,19.117811,72.896194,1640,1,58
ATM_005972,BANK_12,Nagpur,Maharashtra,21.175308,79.143105,860,1,32
ATM_005973,BANK_15,Bengaluru,Karnataka,12.974186,77.647571,318,1,10
ATM_005974,BANK_07,Delhi,Delhi,28.606748,77.23954,1216,1,19
ATM_005975,BANK_15,Mumbai,Maharashtra,19.121959,72.892628,892,0,3
ATM_005976,BANK_09,Hyderabad,Telangana,17.353213,78.487259,87,1,31
ATM_005977,BANK_01,Chennai,Tamil Nadu,13.051298,80.225448,854,1,19
ATM_005978,BANK_04,Ahmedabad,Gujarat,22.972186,72.577192,482,1,33
ATM_005979,BANK_05,Bengaluru,Karnataka,13.006008,77.574656,1222,0,79
ATM_005980,BANK_04,Nagpur,Maharashtra,21.100255,79.130308,703,1,8
ATM_005981,BANK_14,Delhi,Delhi,28.669947,77.221964,415,1,15
ATM_005982,BANK_07,Mumbai,Maharashtra,19.132762,72.861967,291,0,36
ATM_005983,BANK_11,Nagpur,Maharashtra,21.170824,79.128376,1679,1,55
ATM_005984,BANK_06,Hyderabad,Telangana,17.338329,78.462681,633,1,96
ATM_005985,BANK_09,Nashik,Maharashtra,19.89253,73.720873,641,1,2
ATM_005986,BANK_11,Delhi,Delhi,28.600139,77.297137,1088,1,50
ATM_005987,BANK_05,Pune,Maharashtra,18.598998,73.868747,1389,0,23
ATM_005988,BANK_05,Ahmedabad,Gujarat,23.044081,72.570821,660,0,78
ATM_005989,BANK_02,Pune,Maharashtra,18.544011,73.860072,1101,1,52
ATM_005990,BANK_01,Bengaluru,Karnataka,12.962282,77.570335,329,1,37
ATM_005991,BANK_15,Nashik,Maharashtra,20.026337,73.783827,1508,1,77
ATM_005992,BANK_05,Bengaluru,Karnataka,12.964274,77.632209,1053,1,53
ATM_005993,BANK_09,Hyderabad,Telangana,17.350041,78.469321,1034,1,89
ATM_005994,BANK_04,Kolkata,West Bengal,22.579678,88.45114,486,0,19
ATM_005995,BANK_01,Mumbai,Maharashtra,19.124916,72.88874,832,1,10
ATM_005996,BANK_03,Delhi,Delhi,28.627092,77.229656,346,1,47
ATM_005997,BANK_04,Hyderabad,Telangana,17.421385,78.419148,170,1,31
ATM_005998,BANK_13,Delhi,Delhi,28.629764,77.161285,1096,1,45
ATM_005999,BANK_01,Ahmedabad,Gujarat,23.035831,72.578606,893,1,1
ATM_006000,BANK_05,Pune,Maharashtra,18.508333,73.814591,656,1,47
ATM_006001,BANK_05,Bengaluru,Karnataka,12.979851,77.547614,1412,1,58
ATM_006002,BANK_12,Ahmedabad,Gujarat,22.984116,72.678075,826,0,92
ATM_006003,BANK_13,Nagpur,Maharashtra,21.16806,79.077558,560,1,60
ATM_006004,BANK_08,Bengaluru,Karnataka,12.964758,77.598185,815,1,43
ATM_006005,BANK_07,Delhi,Delhi,28.593069,77.174598,166,1,73
ATM_006006,BANK_03,Bengaluru,Karnataka,12.986026,77.694323,1276,1,33
ATM_006007,BANK_10,Chennai,Tamil Nadu,13.118861,80.24748,969,1,94
ATM_006008,BANK_09,Nashik,Maharashtra,19.995489,73.739084,1344,1,9
ATM_006009,BANK_09,Nagpur,Maharashtra,21.141495,79.128909,1726,0,89
ATM_006010,BANK_09,Bengaluru,Karnataka,12.968277,77.540685,731,0,1
ATM_006011,BANK_10,Mumbai,Maharashtra,19.070062,72.839724,747,1,19
ATM_006012,BANK_05,Delhi,Delhi,28.606648,77.143878,1421,1,56
ATM_006013,BANK_14,Mumbai,Maharashtra,19.104217,72.892678,1506,1,11
ATM_006014,BANK_15,Nashik,Maharashtra,20.001404,73.812533,1748,1,26
ATM_006015,BANK_09,Nashik,Maharashtra,19.979289,73.795907,1140,0,95
ATM_006016,BANK_15,Chennai,Tamil Nadu,12.997361,80.281345,416,1,92
ATM_006017,BANK_15,Mumbai,Maharashtra,19.06768,72.907002,1591,1,97
ATM_006018,BANK_05,Mumbai,Maharashtra,19.084133,72.89268,853,0,58
ATM_006019,BANK_01,Pune,Maharashtra,18.499741,73.908647,280,1,90
ATM_006020,BANK_06,Mumbai,Maharashtra,19.090907,72.842247,449,0,27
ATM_006021,BANK_07,Nagpur,Maharashtra,21.146315,79.027588,1268,1,69
ATM_006022,BANK_13,Chennai,Tamil Nadu,13.058677,80.219306,507,0,11
ATM_006023,BANK_02,Delhi,Delhi,28.726127,77.200346,676,1,72
ATM_006024,BANK_10,Mumbai,Maharashtra,19.086563,72.891466,446,0,17
ATM_006025,BANK_11,Delhi,Delhi,28.618365,77.199704,900,1,97
ATM_006026,BANK_07,Delhi,Delhi,28.583496,77.24996,157,1,60
ATM_006027,BANK_02,Hyderabad,Telangana,17.469393,78.522744,1120,1,57
ATM_006028,BANK_04,Bengaluru,Karnataka,13.068621,77.651033,796,1,15
ATM_006029,BANK_04,Mumbai,Maharashtra,19.12228,72.876494,602,1,75
ATM_006030,BANK_01,Bengaluru,Karnataka,13.002821,77.598844,1126,1,70
ATM_006031,BANK_06,Pune,Maharashtra,18.501938,73.89739,744,1,84
ATM_006032,BANK_06,Ahmedabad,Gujarat,22.99858,72.546713,500,0,13
ATM_006033,BANK_12,Nashik,Maharashtra,20.009692,73.749469,673,1,46
ATM_006034,BANK_10,Chennai,Tamil Nadu,13.103972,80.225002,1297,0,1
ATM_006035,BANK_08,Nashik,Maharashtra,19.931974,73.766229,172,1,72
ATM_006036,BANK_09,Nashik,Maharashtra,20.031276,73.853404,107,0,31
ATM_006037,BANK_05,Pune,Maharashtra,18.512532,73.870959,828,0,49
ATM_006038,BANK_15,Ahmedabad,Gujarat,23.071154,72.540536,1175,1,91
ATM_006039,BANK_13,Nashik,Maharashtra,20.015535,73.805844,591,1,39
ATM_006040,BANK_14,Bengaluru,Karnataka,12.979972,77.586931,673,1,65
ATM_006041,BANK_09,Bengaluru,Karnataka,12.925389,77.700333,1641,0,30
ATM_006042,BANK_04,Nashik,Maharashtra,20.030913,73.785571,615,0,38
ATM_006043,BANK_01,Pune,Maharashtra,18.503371,73.82683,578,1,80
ATM_006044,BANK_12,Ahmedabad,Gujarat,23.003319,72.568234,1527,1,86
ATM_006045,BANK_08,Pune,Maharashtra,18.487782,73.848274,818,0,95
ATM_006046,BANK_04,Nashik,Maharashtra,20.004187,73.797425,1111,0,32
ATM_006047,BANK_14,Pune,Maharashtra,18.528294,73.783475,1076,1,10
ATM_006048,BANK_08,Hyderabad,Telangana,17.392411,78.534745,1273,1,17
ATM_006049,BANK_03,Kolkata,West Bengal,22.559879,88.362528,353,1,72
ATM_006050,BANK_12,Delhi,Delhi,28.633138,77.17516,1288,1,76
ATM_006051,BANK_15,Pune,Maharashtra,18.516009,73.903182,169,1,69
ATM_006052,BANK_04,Ahmedabad,Gujarat,22.988927,72.561909,1508,1,28
ATM_006053,BANK_05,Ahmedabad,Gujarat,22.965808,72.617611,1770,1,8
ATM_006054,BANK_06,Hyderabad,Telangana,17.375109,78.516039,485,1,94
ATM_006055,BANK_12,Nagpur,Maharashtra,21.160573,79.056236,638,0,45
ATM_006056,BANK_06,Ahmedabad,Gujarat,22.968236,72.543268,1005,1,22
ATM_006057,BANK_07,Hyderabad,Telangana,17.421076,78.482667,1091,0,41
ATM_006058,BANK_07,Chennai,Tamil Nadu,13.054621,80.256695,1606,1,53
ATM_006059,BANK_15,Kolkata,West Bengal,22.546267,88.400721,1075,1,42
ATM_006060,BANK_07,Hyderabad,Telangana,17.393608,78.480545,1772,0,11
ATM_006061,BANK_07,Chennai,Tamil Nadu,13.141605,80.271559,179,0,68
ATM_006062,BANK_02,Mumbai,Maharashtra,18.985658,72.899401,568,1,8
ATM_006063,BANK_12,Bengaluru,Karnataka,13.041682,77.67403,549,1,93
ATM_006064,BANK_13,Chennai,Tamil Nadu,13.0637,80.30152,918,0,75
ATM_006065,BANK_10,Chennai,Tamil Nadu,13.103057,80.320111,831,1,52
ATM_006066,BANK_08,Delhi,Delhi,28.571914,77.206133,1195,1,10
ATM_006067,BANK_06,Mumbai,Maharashtra,19.096574,72.822575,291,1,53
ATM_006068,BANK_02,Pune,Maharashtra,18.589173,73.85434,617,1,70
ATM_006069,BANK_09,Chennai,Tamil Nadu,13.01071,80.264549,234,0,29
ATM_006070,BANK_10,Nashik,Maharashtra,20.055195,73.755996,651,0,90
ATM_006071,BANK_02,Bengaluru,Karnataka,12.950033,77.625956,846,1,74
ATM_006072,BANK_11,Ahmedabad,Gujarat,22.949635,72.557592,917,1,72
ATM_006073,BANK_09,Delhi,Delhi,28.603347,77.217355,1112,1,8
ATM_006074,BANK_01,Delhi,Delhi,28.648725,77.25262,1691,0,11
ATM_006075,BANK_09,Kolkata,West Bengal,22.555005,88.334828,845,1,66
ATM_006076,BANK_02,Pune,Maharashtra,18.475612,73.892458,159,1,39
ATM_006077,BANK_11,Mumbai,Maharashtra,19.035326,72.943142,186,1,36
ATM_006078,BANK_03,Mumbai,Maharashtra,19.089349,72.907665,1394,1,51
ATM_006079,BANK_02,Delhi,Delhi,28.623523,77.214861,1351,1,56
ATM_006080,BANK_15,Bengaluru,Karnataka,12.945443,77.591031,1600,1,14
ATM_006081,BANK_06,Bengaluru,Karnataka,12.988684,77.547861,1134,1,50
ATM_006082,BANK_09,Delhi,Delhi,28.557186,77.260249,1755,1,4
ATM_006083,BANK_10,Pune,Maharashtra,18.48048,73.850067,1445,1,64
ATM_006084,BANK_04,Pune,Maharashtra,18.508245,73.859609,1792,1,7
ATM_006085,BANK_01,Pune,Maharashtra,18.498404,73.801891,1136,1,79
ATM_006086,BANK_13,Pune,Maharashtra,18.498717,73.902423,1729,1,52
ATM_006087,BANK_15,Hyderabad,Telangana,17.356811,78.489164,1076,0,42
ATM_006088,BANK_01,Ahmedabad,Gujarat,23.020947,72.506249,209,1,22
ATM_006089,BANK_05,Delhi,Delhi,28.66067,77.234481,1762,0,39
ATM_006090,BANK_15,Delhi,Delhi,28.649653,77.206334,1448,1,25
ATM_006091,BANK_11,Ahmedabad,Gujarat,23.06293,72.565835,620,1,84
ATM_006092,BANK_15,Delhi,Delhi,28.596664,77.319633,975,1,21
ATM_006093,BANK_10,Nashik,Maharashtra,19.940043,73.813263,335,0,90
ATM_006094,BANK_05,Chennai,Tamil Nadu,13.013744,80.225279,439,1,44
ATM_006095,BANK_02,Nashik,Maharashtra,19.996817,73.725029,152,0,37
ATM_006096,BANK_13,Bengaluru,Karnataka,12.996802,77.626646,762,1,67
ATM_006097,BANK_04,Nagpur,Maharashtra,21.132694,79.082131,1201,0,25
ATM_006098,BANK_13,Delhi,Delhi,28.603686,77.116041,701,1,24
ATM_006099,BANK_04,Kolkata,West Bengal,22.555725,88.348301,500,1,13
ATM_006100,BANK_10,Hyderabad,Telangana,17.375237,78.43446,534,1,29
ATM_006101,BANK_15,Chennai,Tamil Nadu,13.05894,80.240864,964,0,1
ATM_006102,BANK_07,Mumbai,Maharashtra,19.100878,72.882905,528,1,28
ATM_006103,BANK_01,Bengaluru,Karnataka,12.991584,77.628965,397,0,91
ATM_006104,BANK_04,Mumbai,Maharashtra,19.080438,72.845956,808,1,92
ATM_006105,BANK_03,Nashik,Maharashtra,19.968521,73.788727,1432,1,98
ATM_006106,BANK_14,Mumbai,Maharashtra,19.041249,72.820848,1386,1,90
ATM_006107,BANK_06,Nagpur,Maharashtra,21.133339,79.118958,1377,1,59
ATM_006108,BANK_12,Delhi,Delhi,28.615614,77.086454,1027,1,75
ATM_006109,BANK_05,Delhi,Delhi,28.581975,77.16015,1551,1,24
ATM_006110,BANK_10,Nashik,Maharashtra,19.982143,73.74263,1522,1,78
ATM_006111,BANK_08,Ahmedabad,Gujarat,23.059621,72.627354,1596,1,40
ATM_006112,BANK_14,Bengaluru,Karnataka,12.965689,77.527074,1095,0,3
ATM_006113,BANK_07,Delhi,Delhi,28.640673,77.208158,1112,1,71
ATM_006114,BANK_12,Pune,Maharashtra,18.521596,73.865269,1203,1,89
ATM_006115,BANK_02,Chennai,Tamil Nadu,13.100936,80.226918,768,1,41
ATM_006116,BANK_03,Nashik,Maharashtra,20.122834,73.827858,1454,0,58
ATM_006117,BANK_05,Chennai,Tamil Nadu,13.022466,80.234273,251,1,85
ATM_006118,BANK_03,Bengaluru,Karnataka,12.977667,77.562014,949,1,36
ATM_006119,BANK_09,Mumbai,Maharashtra,19.096311,72.842379,1775,1,16
ATM_006120,BANK_14,Nashik,Maharashtra,19.973128,73.801304,330,1,93
ATM_006121,BANK_13,Delhi,Delhi,28.554203,77.238144,983,1,17
ATM_006122,BANK_08,Nagpur,Maharashtra,21.205186,79.128677,1692,0,30
ATM_006123,BANK_04,Delhi,Delhi,28.590759,77.209444,1231,1,82
ATM_006124,BANK_02,Chennai,Tamil Nadu,13.022936,80.242149,1715,1,67
ATM_006125,BANK_14,Nashik,Maharashtra,19.966824,73.818388,1607,1,4
ATM_006126,BANK_08,Pune,Maharashtra,18.519746,73.883926,1354,1,66
ATM_006127,BANK_07,Kolkata,West Bengal,22.59895,88.371539,973,1,35
ATM_006128,BANK_10,Mumbai,Maharashtra,18.992186,72.922789,1758,1,77
ATM_006129,BANK_08,Hyderabad,Telangana,17.388553,78.463848,826,1,94
ATM_006130,BANK_14,Ahmedabad,Gujarat,23.039544,72.553967,1027,1,63
ATM_006131,BANK_10,Delhi,Delhi,28.604988,77.188298,263,1,52
ATM_006132,BANK_05,Ahmedabad,Gujarat,22.980461,72.612415,1645,1,58
ATM_006133,BANK_02,Pune,Maharashtra,18.510487,73.782382,444,1,7
ATM_006134,BANK_01,Ahmedabad,Gujarat,22.977227,72.56776,1151,1,31
ATM_006135,BANK_15,Nagpur,Maharashtra,21.135331,78.976695,1594,0,19
ATM_006136,BANK_11,Nashik,Maharashtra,20.003296,73.851459,1027,1,76
ATM_006137,BANK_05,Bengaluru,Karnataka,12.946241,77.604029,1554,1,72
ATM_006138,BANK_13,Pune,Maharashtra,18.494437,73.89754,1478,1,54
ATM_006139,BANK_10,Mumbai,Maharashtra,19.109525,72.914248,87,1,69
ATM_006140,BANK_01,Hyderabad,Telangana,17.408387,78.494044,1155,1,90
ATM_006141,BANK_01,Delhi,Delhi,28.610673,77.108637,1378,1,98
ATM_006142,BANK_08,Mumbai,Maharashtra,19.147103,72.901231,687,1,46
ATM_006143,BANK_10,Pune,Maharashtra,18.480199,73.808012,1697,1,41
ATM_006144,BANK_10,Bengaluru,Karnataka,13.004185,77.567245,1279,0,86
ATM_006145,BANK_03,Nagpur,Maharashtra,21.249368,79.057026,882,1,100
ATM_006146,BANK_15,Chennai,Tamil Nadu,13.062758,80.257721,1162,1,37
ATM_006147,BANK_01,Mumbai,Maharashtra,19.102716,72.902975,1491,1,79
ATM_006148,BANK_11,Mumbai,Maharashtra,19.037852,72.845701,1054,1,15
ATM_006149,BANK_15,Pune,Maharashtra,18.565577,73.834408,1089,1,83
ATM_006150,BANK_06,Bengaluru,Karnataka,13.019835,77.645852,102,1,99
ATM_006151,BANK_02,Delhi,Delhi,28.600995,77.187268,895,1,24
ATM_006152,BANK_08,Delhi,Delhi,28.62488,77.245255,387,1,41
ATM_006153,BANK_07,Nashik,Maharashtra,20.020128,73.783282,218,1,60
ATM_006154,BANK_12,Mumbai,Maharashtra,19.160801,72.831399,1552,1,95
ATM_006155,BANK_10,Kolkata,West Bengal,22.628425,88.377129,280,1,43
ATM_006156,BANK_05,Pune,Maharashtra,18.514431,73.919094,1139,0,45
ATM_006157,BANK_13,Kolkata,West Bengal,22.549431,88.401933,608,0,94
ATM_006158,BANK_03,Pune,Maharashtra,18.577495,73.884829,234,1,77
ATM_006159,BANK_15,Ahmedabad,Gujarat,22.988114,72.577138,1345,0,11
ATM_006160,BANK_14,Mumbai,Maharashtra,19.140143,72.813879,397,1,18
ATM_006161,BANK_04,Delhi,Delhi,28.602905,77.245739,1442,1,54
ATM_006162,BANK_01,Bengaluru,Karnataka,12.985667,77.589716,967,0,70
ATM_006163,BANK_04,Pune,Maharashtra,18.561826,73.852464,512,1,31
ATM_006164,BANK_11,Kolkata,West Bengal,22.54133,88.336842,1413,0,41
ATM_006165,BANK_13,Ahmedabad,Gujarat,23.035416,72.577172,979,1,62
ATM_006166,BANK_10,Bengaluru,Karnataka,12.931034,77.546324,1483,1,64
ATM_006167,BANK_05,Nagpur,Maharashtra,21.102081,79.074805,1017,0,2
ATM_006168,BANK_15,Chennai,Tamil Nadu,13.064193,80.314819,895,1,86
ATM_006169,BANK_08,Nashik,Maharashtra,20.063809,73.864855,662,1,49
ATM_006170,BANK_08,Bengaluru,Karnataka,12.977533,77.599264,635,1,84
ATM_006171,BANK_05,Nagpur,Maharashtra,21.115624,79.170716,1447,1,84
ATM_006172,BANK_08,Delhi,Delhi,28.580719,77.286269,461,1,6
ATM_006173,BANK_05,Nashik,Maharashtra,20.031392,73.821283,752,1,3
ATM_006174,BANK_01,Pune,Maharashtra,18.471117,73.798987,1075,1,72
ATM_006175,BANK_11,Hyderabad,Telangana,17.340441,78.444881,1110,1,91
ATM_006176,BANK_06,Kolkata,West Bengal,22.627597,88.424986,204,1,40
ATM_006177,BANK_02,Delhi,Delhi,28.645569,77.231704,272,0,76
ATM_006178,BANK_08,Delhi,Delhi,28.624712,77.211727,1694,0,33
ATM_006179,BANK_09,Pune,Maharashtra,18.487373,73.906748,941,1,43
ATM_006180,BANK_03,Kolkata,West Bengal,22.550044,88.365293,122,1,80
ATM_006181,BANK_05,Ahmedabad,Gujarat,22.973188,72.472084,274,1,71
ATM_006182,BANK_05,Delhi,Delhi,28.605951,77.186462,1427,1,18
ATM_006183,BANK_05,Nagpur,Maharashtra,21.151288,79.097332,924,0,48
ATM_006184,BANK_09,Kolkata,West Bengal,22.569126,88.344004,1530,1,77
ATM_006185,BANK_12,Nashik,Maharashtra,19.915309,73.790179,718,1,13
ATM_006186,BANK_13,Pune,Maharashtra,18.447147,73.879376,91,0,99
ATM_006187,BANK_11,Kolkata,West Bengal,22.615305,88.34136,568,1,35
ATM_006188,BANK_10,Kolkata,West Bengal,22.587371,88.313365,1466,1,100
ATM_006189,BANK_05,Hyderabad,Telangana,17.358231,78.542018,127,1,76
ATM_006190,BANK_06,Bengaluru,Karnataka,13.027429,77.54719,995,1,95
ATM_006191,BANK_14,Nagpur,Maharashtra,21.15718,79.136124,1393,1,74
ATM_006192,BANK_15,Kolkata,West Bengal,22.569865,88.310155,873,1,10
ATM_006193,BANK_08,Kolkata,West Bengal,22.577715,88.346459,244,0,11
ATM_006194,BANK_15,Delhi,Delhi,28.724535,77.237944,1412,1,93
ATM_006195,BANK_08,Pune,Maharashtra,18.428257,73.856916,1712,0,10
ATM_006196,BANK_02,Mumbai,Maharashtra,19.086026,72.857502,1759,0,91
ATM_006197,BANK_13,Hyderabad,Telangana,17.393617,78.523763,379,0,95
ATM_006198,BANK_01,Ahmedabad,Gujarat,22.996796,72.550287,546,1,44
ATM_006199,BANK_03,Kolkata,West Bengal,22.589017,88.367911,398,1,87
ATM_006200,BANK_10,Kolkata,West Bengal,22.533294,88.431756,663,1,82
ATM_006201,BANK_11,Mumbai,Maharashtra,19.075357,72.888045,1729,1,68
ATM_006202,BANK_04,Pune,Maharashtra,18.534381,73.863426,637,1,47
ATM_006203,BANK_13,Bengaluru,Karnataka,13.010832,77.595892,285,1,72
ATM_006204,BANK_09,Nashik,Maharashtra,20.024625,73.796426,514,1,50
ATM_006205,BANK_07,Kolkata,West Bengal,22.55596,88.384149,1326,0,30
ATM_006206,BANK_05,Mumbai,Maharashtra,19.119714,72.937462,1129,1,83
ATM_006207,BANK_12,Bengaluru,Karnataka,13.00967,77.652195,1359,0,41
ATM_006208,BANK_01,Nagpur,Maharashtra,21.197291,79.042876,269,1,74
ATM_006209,BANK_14,Pune,Maharashtra,18.51085,73.852862,1015,1,66
ATM_006210,BANK_12,Mumbai,Maharashtra,19.101356,72.915564,1185,1,53
ATM_006211,BANK_07,Chennai,Tamil Nadu,13.03646,80.328341,1797,1,64
ATM_006212,BANK_11,Chennai,Tamil Nadu,13.068137,80.199804,244,1,23
ATM_006213,BANK_15,Pune,Maharashtra,18.491147,73.837969,170,1,50
ATM_006214,BANK_02,Bengaluru,Karnataka,12.980326,77.534118,316,1,65
ATM_006215,BANK_02,Nagpur,Maharashtra,21.113984,79.030505,94,0,10
ATM_006216,BANK_10,Bengaluru,Karnataka,12.979752,77.654398,1669,0,24
ATM_006217,BANK_15,Hyderabad,Telangana,17.401417,78.430776,1017,1,26
ATM_006218,BANK_09,Pune,Maharashtra,18.509987,73.848965,159,1,94
ATM_006219,BANK_08,Bengaluru,Karnataka,12.919881,77.597422,1314,1,95
ATM_006220,BANK_06,Kolkata,West Bengal,22.60949,88.412372,1480,1,82
ATM_006221,BANK_04,Bengaluru,Karnataka,12.906957,77.597697,426,1,73
ATM_006222,BANK_14,Chennai,Tamil Nadu,13.17068,80.269611,207,1,37
ATM_006223,BANK_06,Hyderabad,Telangana,17.306722,78.561984,907,1,99
ATM_006224,BANK_07,Bengaluru,Karnataka,13.021746,77.539938,891,1,74
ATM_006225,BANK_10,Pune,Maharashtra,18.463283,73.855812,591,1,86
ATM_006226,BANK_14,Delhi,Delhi,28.574149,77.183436,1490,0,65
ATM_006227,BANK_07,Nagpur,Maharashtra,21.109898,79.072208,619,0,97
ATM_006228,BANK_05,Kolkata,West Bengal,22.603928,88.34973,899,1,13
ATM_006229,BANK_07,Pune,Maharashtra,18.449143,73.884555,1731,1,59
ATM_006230,BANK_14,Kolkata,West Bengal,22.526742,88.30849,1232,1,96
ATM_006231,BANK_15,Ahmedabad,Gujarat,22.996155,72.586967,879,1,16
ATM_006232,BANK_14,Delhi,Delhi,28.626453,77.210899,799,0,57
ATM_006233,BANK_09,Mumbai,Maharashtra,18.993662,72.8826,1413,1,89
ATM_006234,BANK_14,Mumbai,Maharashtra,19.086204,72.834652,668,1,4
ATM_006235,BANK_13,Mumbai,Maharashtra,18.982656,72.844062,1045,1,29
ATM_006236,BANK_01,Nagpur,Maharashtra,21.161989,79.055918,1607,1,7
ATM_006237,BANK_08,Hyderabad,Telangana,17.452792,78.487239,305,0,3
ATM_006238,BANK_13,Hyderabad,Telangana,17.379817,78.454297,997,1,72
ATM_006239,BANK_01,Mumbai,Maharashtra,19.038623,72.870411,1062,1,99
ATM_006240,BANK_01,Nagpur,Maharashtra,21.198596,79.054901,282,1,70
ATM_006241,BANK_09,Chennai,Tamil Nadu,13.123085,80.313918,1281,0,22
